Profundidade[m]	Produtividade_Primaria[gC/m²/yr]
5813.5748	781.737332
5813.7272	781.0897573
5813.8796	781.0897573
5814.032	781.0897573
5814.1844	781.0897573
5814.3368	781.0897573
5814.4892	781.737332
5814.6416	781.0897573
5814.794	781.0897573
5814.9464	781.0897573
5815.0988	781.0897573
5815.2512	781.0897573
5815.4036	781.737332
5815.556	781.0897573
5815.7084	781.0897573
5815.8608	781.0897573
5816.0132	781.0897573
5816.1656	781.0897573
5816.318	781.737332
5816.4704	781.0897573
5816.6228	781.0897573
5816.7752	781.0897573
5816.9276	781.0897573
5817.08	781.0897573
5817.2324	781.737332
5817.3848	781.0897573
5817.5372	781.0897573
5817.6896	781.0897573
5817.842	781.0897573
5817.9944	781.0897573
5818.1468	781.737332
5818.2992	781.0897573
5818.4516	781.0897573
5818.604	781.0897573
5818.7564	781.0897573
5818.9088	781.0897573
5819.0612	781.737332
5819.2136	781.0897573
5819.366	781.0897573
5819.5184	781.0897573
5819.6708	781.0897573
5819.8232	781.0897573
5819.9756	781.737332
5820.128	781.0897573
5820.2804	781.0897573
5820.4328	781.0897573
5820.5852	781.0897573
5820.7376	781.0897573
5820.89	781.0897573
5821.0424	781.737332
5821.1948	781.0897573
5821.3472	781.0897573
5821.4996	781.0897573
5821.652	781.0897573
5821.8044	781.0897573
5821.9568	781.737332
5822.1092	781.0897573
5822.2616	781.0897573
5822.414	781.0897573
5822.5664	781.0897573
5822.7188	781.0897573
5822.8712	781.737332
5823.0236	781.0897573
5823.176	781.0897573
5823.3284	781.0897573
5823.4808	781.0897573
5823.6332	781.0897573
5823.7856	781.737332
5823.938	781.0897573
5824.0904	781.0897573
5824.2428	781.0897573
5824.3952	781.0897573
5824.5476	781.0897573
5824.7	781.737332
5824.8524	781.0897573
5825.0048	781.0897573
5825.1572	781.0897573
5825.3096	781.0897573
5825.462	781.0897573
5825.6144	781.737332
5825.7668	781.0897573
5825.9192	781.0897573
5826.0716	781.0897573
5826.224	781.0897573
5826.3764	781.0897573
5826.5288	781.737332
5826.6812	781.0897573
5826.8336	781.0897573
5826.986	781.0897573
5827.1384	781.0897573
5827.2908	781.0897573
5827.4432	781.737332
5827.5956	781.0897573
5827.748	781.0897573
5827.9004	781.0897573
5828.0528	781.0897573
5828.2052	781.0897573
5828.3576	781.737332
5828.51	781.0897573
5828.6624	781.0897573
5828.8148	781.0897573
5828.9672	781.0897573
5829.1196	781.0897573
5829.272	781.0897573
5829.4244	781.737332
5829.5768	781.0897573
5829.7292	781.0897573
5829.8816	781.0897573
5830.034	781.0897573
5830.1864	781.0897573
5830.3388	781.737332
5830.4912	781.0897573
5830.6436	781.0897573
5830.796	781.0897573
5830.9484	781.0897573
5831.1008	781.0897573
5831.2532	781.737332
5831.4056	781.0897573
5831.558	781.0897573
5831.7104	781.0897573
5831.8628	781.0897573
5832.0152	781.0897573
5832.1676	781.737332
5832.32	781.0897573
5832.4724	781.0897573
5832.6248	781.0897573
5832.7772	781.0897573
5832.9296	781.0897573
5833.082	781.737332
5833.2344	781.0897573
5833.3868	781.0897573
5833.5392	781.0897573
5833.6916	781.0897573
5833.844	781.0897573
5833.9964	781.737332
5834.1488	781.0897573
5834.3012	781.0897573
5834.4536	781.0897573
5834.606	781.0897573
5834.7584	781.0897573
5834.9108	781.737332
5835.0632	781.0897573
5835.2156	781.0897573
5835.368	781.0897573
5835.5204	781.0897573
5835.6728	781.0897573
5835.8252	781.737332
5835.9776	781.0897573
5836.13	781.0897573
5836.2824	781.0897573
5836.4348	781.0897573
5836.5872	781.0897573
5836.7396	781.737332
5836.892	781.0897573
5837.0444	781.0897573
5837.1968	781.0897573
5837.3492	781.0897573
5837.5016	781.0897573
5837.654	781.737332
5837.8064	781.0897573
5837.9588	781.0897573
5838.1112	781.0897573
5838.2636	781.0897573
5838.416	781.0897573
5838.5684	781.0897573
5838.7208	781.737332
5838.8732	781.0897573
5839.0256	781.0897573
5839.178	781.0897573
5839.3304	781.0897573
5839.4828	781.0897573
5839.6352	781.737332
5839.7876	781.0897573
5839.94	781.0897573
5840.0924	781.0897573
5840.2448	781.0897573
5840.3972	781.0897573
5840.5496	781.737332
5840.702	781.0897573
5840.8544	781.0897573
5841.0068	781.0897573
5841.1592	781.0897573
5841.3116	781.0897573
5841.464	781.737332
5841.6164	781.0897573
5841.7688	781.0897573
5841.9212	781.0897573
5842.0736	781.0897573
5842.226	781.0897573
5842.3784	781.737332
5842.5308	781.0897573
5842.6832	781.0897573
5842.8356	781.0897573
5842.988	781.0897573
5843.1404	781.0897573
5843.2928	781.737332
5843.4452	781.0897573
5843.5976	781.0897573
5843.75	781.0897573
5843.9024	781.0897573
5844.0548	781.0897573
5844.2072	781.737332
5844.3596	781.0897573
5844.512	781.0897573
5844.6644	781.0897573
5844.8168	781.0897573
5844.9692	781.0897573
5845.1216	781.737332
5845.274	781.0897573
5845.4264	781.0897573
5845.5788	781.0897573
5845.7312	781.0897573
5845.8836	781.0897573
5846.036	781.737332
5846.1884	781.0897573
5846.3408	781.0897573
5846.4932	781.0897573
5846.6456	781.0897573
5846.798	781.0897573
5846.9504	781.0897573
5847.1028	781.737332
5847.2552	781.0897573
5847.4076	781.0897573
5847.56	781.0897573
5847.7124	781.0897573
5847.8648	781.0897573
5848.0172	781.737332
5848.1696	781.0897573
5848.322	781.0897573
5848.4744	781.0897573
5848.6268	781.0897573
5848.7792	781.0897573
5848.9316	781.737332
5849.084	781.0897573
5849.2364	781.0897573
5849.3888	781.0897573
5849.5412	781.0897573
5849.6936	781.0897573
5849.846	781.737332
5849.9984	781.0897573
5850.1508	781.0897573
5850.3032	781.0897573
5850.4556	781.0897573
5850.608	781.0897573
5850.7604	781.737332
5850.9128	781.0897573
5851.0652	781.0897573
5851.2176	781.0897573
5851.37	781.0897573
5851.5224	781.0897573
5851.6748	781.737332
5851.8272	781.0897573
5851.9796	781.0897573
5852.132	781.0897573
5852.2844	781.0897573
5852.4368	781.0897573
5852.5892	781.737332
5852.7416	781.0897573
5852.894	781.0897573
5853.0464	781.0897573
5853.1988	781.0897573
5853.3512	781.0897573
5853.5036	781.737332
5853.656	781.0897573
5853.8084	781.0897573
5853.9608	781.0897573
5854.1132	781.0897573
5854.2656	781.0897573
5854.418	781.737332
5854.5704	781.0897573
5854.7228	781.0897573
5854.8752	781.0897573
5855.0276	781.0897573
5855.18	781.0897573
5855.3324	781.0897573
5855.4848	781.737332
5855.6372	781.0897573
5855.7896	781.0897573
5855.942	781.0897573
5856.0944	781.0897573
5856.2468	781.0897573
5856.3992	781.737332
5856.5516	781.0897573
5856.704	781.0897573
5856.8564	781.0897573
5857.0088	781.0897573
5857.1612	781.0897573
5857.3136	781.737332
5857.466	781.0897573
5857.6184	781.0897573
5857.7708	781.0897573
5857.9232	781.0897573
5858.0756	781.0897573
5858.228	781.737332
5858.3804	781.0897573
5858.5328	781.0897573
5858.6852	781.0897573
5858.8376	781.0897573
5858.99	781.0897573
5859.1424	781.737332
5859.2948	781.0897573
5859.4472	781.0897573
5859.5996	781.0897573
5859.752	781.0897573
5859.9044	781.0897573
5860.0568	781.737332
5860.2092	781.0897573
5860.3616	781.0897573
5860.514	781.0897573
5860.6664	781.0897573
5860.8188	781.0897573
5860.9712	781.737332
5861.1236	781.0897573
5861.276	781.0897573
5861.4284	781.0897573
5861.5808	781.0897573
5861.7332	781.0897573
5861.8856	781.737332
5862.038	781.0897573
5862.1904	781.0897573
5862.3428	781.0897573
5862.4952	781.0897573
5862.6476	781.0897573
5862.8	781.737332
5862.9524	781.0897573
5863.1048	781.0897573
5863.2572	781.0897573
5863.4096	781.0897573
5863.562	781.0897573
5863.7144	781.737332
5863.8668	781.0897573
5864.0192	781.0897573
5864.1716	781.0897573
5864.324	781.0897573
5864.4764	781.0897573
5864.6288	781.0897573
5864.7812	781.737332
5864.9336	781.0897573
5865.086	781.0897573
5865.2384	781.0897573
5865.3908	781.0897573
5865.5432	781.0897573
5865.6956	781.737332
5865.848	781.0897573
5866.0004	781.0897573
5866.1528	781.0897573
5866.3052	781.0897573
5866.4576	781.0897573
5866.61	781.737332
5866.7624	781.0897573
5866.9148	781.0897573
5867.0672	781.0897573
5867.2196	781.0897573
5867.372	781.0897573
5867.5244	781.737332
5867.6768	781.0897573
5867.8292	781.0897573
5867.9816	781.0897573
5868.134	781.0897573
5868.2864	781.0897573
5868.4388	781.737332
5868.5912	781.0897573
5868.7436	781.0897573
5868.896	781.0897573
5869.0484	781.0897573
5869.2008	781.0897573
5869.3532	781.737332
5869.5056	781.0897573
5869.658	781.0897573
5869.8104	781.0897573
5869.9628	781.0897573
5870.1152	781.0897573
5870.2676	781.737332
5870.42	781.0897573
5870.5724	781.0897573
5870.7248	781.0897573
5870.8772	781.0897573
5871.0296	781.0897573
5871.182	781.737332
5871.3344	781.0897573
5871.4868	781.0897573
5871.6392	781.0897573
5871.7916	781.0897573
5871.944	781.0897573
5872.0964	781.737332
5872.2488	781.0897573
5872.4012	781.0897573
5872.5536	781.0897573
5872.706	781.0897573
5872.8584	781.0897573
5873.0108	781.0897573
5873.1632	781.737332
5873.3156	781.0897573
5873.468	781.0897573
5873.6204	781.0897573
5873.7728	781.0897573
5873.9252	781.0897573
5874.0776	781.737332
5874.23	781.0897573
5874.3824	781.0897573
5874.5348	781.0897573
5874.6872	781.0897573
5874.8396	781.0897573
5874.992	781.737332
5875.1444	781.0897573
5875.2968	781.0897573
5875.4492	781.0897573
5875.6016	781.0897573
5875.754	781.0897573
5875.9064	781.737332
5876.0588	781.0897573
5876.2112	781.0897573
5876.3636	781.0897573
5876.516	781.0897573
5876.6684	781.0897573
5876.8208	781.737332
5876.9732	781.0897573
5877.1256	781.0897573
5877.278	781.0897573
5877.4304	781.0897573
5877.5828	781.0897573
5877.7352	781.737332
5877.8876	781.0897573
5878.04	781.0897573
5878.1924	781.0897573
5878.3448	781.0897573
5878.4972	781.0897573
5878.6496	781.737332
5878.802	781.0897573
5878.9544	781.0897573
5879.1068	781.0897573
5879.2592	781.0897573
5879.4116	781.0897573
5879.564	781.737332
5879.7164	781.0897573
5879.8688	781.0897573
5880.0212	781.0897573
5880.1736	781.0897573
5880.326	781.0897573
5880.4784	781.737332
5880.6308	781.0897573
5880.7832	781.0897573
5880.9356	781.0897573
5881.088	781.0897573
5881.2404	781.0897573
5881.3928	781.0897573
5881.5452	781.737332
5881.6976	781.0897573
5881.85	781.0897573
5882.0024	781.0897573
5882.1548	781.0897573
5882.3072	781.0897573
5882.4596	781.737332
5882.612	781.0897573
5882.7644	781.0897573
5882.9168	781.0897573
5883.0692	781.0897573
5883.2216	781.0897573
5883.374	781.737332
5883.5264	781.0897573
5883.6788	781.0897573
5883.8312	781.0897573
5883.9836	781.0897573
5884.136	781.0897573
5884.2884	781.737332
5884.4408	781.0897573
5884.5932	781.0897573
5884.7456	781.0897573
5884.898	781.0897573
5885.0504	781.0897573
5885.2028	781.737332
5885.3552	781.0897573
5885.5076	781.0897573
5885.66	781.0897573
5885.8124	781.0897573
5885.9648	781.0897573
5886.1172	781.737332
5886.2696	781.0897573
5886.422	781.0897573
5886.5744	781.0897573
5886.7268	781.0897573
5886.8792	781.0897573
5887.0316	781.737332
5887.184	781.0897573
5887.3364	781.0897573
5887.4888	781.0897573
5887.6412	781.0897573
5887.7936	781.0897573
5887.946	781.737332
5888.0984	781.0897573
5888.2508	781.0897573
5888.4032	781.0897573
5888.5556	781.0897573
5888.708	781.0897573
5888.8604	781.737332
5889.0128	781.0897573
5889.1652	781.0897573
5889.3176	781.0897573
5889.47	781.0897573
5889.6224	781.0897573
5889.7748	781.737332
5889.9272	781.0897573
5890.0796	781.0897573
5890.232	781.0897573
5890.3844	781.0897573
5890.5368	781.0897573
5890.6892	781.0897573
5890.8416	781.737332
5890.994	781.0897573
5891.1464	781.0897573
5891.2988	781.0897573
5891.4512	781.0897573
5891.6036	781.0897573
5891.756	781.737332
5891.9084	781.0897573
5892.0608	781.0897573
5892.2132	781.0897573
5892.3656	781.0897573
5892.518	781.0897573
5892.6704	781.737332
5892.8228	781.0897573
5892.9752	781.0897573
5893.1276	781.0897573
5893.28	781.0897573
5893.4324	781.0897573
5893.5848	781.737332
5893.7372	781.0897573
5893.8896	781.0897573
5894.042	781.0897573
5894.1944	781.0897573
5894.3468	781.0897573
5894.4992	781.737332
5894.6516	781.0897573
5894.804	781.0897573
5894.9564	781.0897573
5895.1088	781.0897573
5895.2612	781.0897573
5895.4136	781.737332
5895.566	781.0897573
5895.7184	781.0897573
5895.8708	781.0897573
5896.0232	781.0897573
5896.1756	781.0897573
5896.328	781.737332
5896.4804	781.0897573
5896.6328	781.0897573
5896.7852	781.0897573
5896.9376	781.0897573
5897.09	781.0897573
5897.2424	781.737332
5897.3948	781.0897573
5897.5472	781.0897573
5897.6996	781.0897573
5897.852	781.0897573
5898.0044	781.0897573
5898.1568	781.737332
5898.3092	781.0897573
5898.4616	781.0897573
5898.614	781.0897573
5898.7664	781.0897573
5898.9188	781.0897573
5899.0712	781.0897573
5899.2236	781.737332
5899.376	781.0897573
5899.5284	781.0897573
5899.6808	781.0897573
5899.8332	781.0897573
5899.9856	781.0897573
5900.138	781.737332
5900.2904	781.0897573
5900.4428	781.0897573
5900.5952	781.0897573
5900.7476	781.0897573
5900.9	781.0897573
5901.0524	781.737332
5901.2048	781.0897573
5901.3572	781.0897573
5901.5096	781.0897573
5901.662	781.0897573
5901.8144	781.0897573
5901.9668	781.737332
5902.1192	781.0897573
5902.2716	781.0897573
5902.424	781.0897573
5902.5764	781.0897573
5902.7288	781.0897573
5902.8812	781.737332
5903.0336	781.0897573
5903.186	781.0897573
5903.3384	781.0897573
5903.4908	781.0897573
5903.6432	781.0897573
5903.7956	781.737332
5903.948	781.0897573
5904.1004	781.0897573
5904.2528	781.0897573
5904.4052	781.0897573
5904.5576	781.0897573
5904.71	781.737332
5904.8624	781.0897573
5905.0148	781.0897573
5905.1672	781.0897573
5905.3196	781.0897573
5905.472	781.0897573
5905.6244	781.737332
5905.7768	781.0897573
5905.9292	781.0897573
5906.0816	781.0897573
5906.234	781.0897573
5906.3864	781.0897573
5906.5388	781.737332
5906.6912	781.0897573
5906.8436	781.0897573
5906.996	781.0897573
5907.1484	781.0897573
5907.3008	781.0897573
5907.4532	781.0897573
5907.6056	781.737332
5907.758	781.0897573
5907.9104	781.0897573
5908.0628	781.0897573
5908.2152	781.0897573
5908.3676	781.0897573
5908.52	781.737332
5908.6724	781.0897573
5908.8248	781.0897573
5908.9772	781.0897573
5909.1296	781.0897573
5909.282	781.0897573
5909.4344	781.737332
5909.5868	781.0897573
5909.7392	781.0897573
5909.8916	781.0897573
5910.044	781.0897573
5910.1964	781.0897573
5910.3488	781.737332
5910.5012	781.0897573
5910.6536	781.0897573
5910.806	781.0897573
5910.9584	781.0897573
5911.1108	781.0897573
5911.2632	781.737332
5911.4156	781.0897573
5911.568	781.0897573
5911.7204	781.0897573
5911.8728	781.0897573
5912.0252	781.0897573
5912.1776	781.737332
5912.33	781.0897573
5912.4824	781.0897573
5912.6348	781.0897573
5912.7872	781.0897573
5912.9396	781.0897573
5913.092	781.737332
5913.2444	781.0897573
5913.3968	781.0897573
5913.5492	781.0897573
5913.7016	781.0897573
5913.854	781.0897573
5914.0064	781.737332
5914.1588	781.0897573
5914.3112	781.0897573
5914.4636	781.0897573
5914.616	781.0897573
5914.7684	781.0897573
5914.9208	781.737332
5915.0732	781.0897573
5915.2256	781.0897573
5915.378	781.0897573
5915.5304	781.0897573
5915.6828	781.0897573
5915.8352	781.737332
5915.9876	781.0897573
5916.14	781.0897573
5916.2924	781.0897573
5916.4448	781.0897573
5916.5972	781.0897573
5916.7496	781.0897573
5916.902	781.737332
5917.0544	781.0897573
5917.2068	781.0897573
5917.3592	781.0897573
5917.5116	781.0897573
5917.664	781.0897573
5917.8164	781.737332
5917.9688	781.0897573
5918.1212	781.0897573
5918.2736	781.0897573
5918.426	781.0897573
5918.5784	781.0897573
5918.7308	781.737332
5918.8832	781.0897573
5919.0356	781.0897573
5919.188	781.0897573
5919.3404	781.0897573
5919.4928	781.0897573
5919.6452	781.737332
5919.7976	781.0897573
5919.95	781.0897573
5920.1024	781.0897573
5920.2548	781.0897573
5920.4072	781.0897573
5920.5596	781.737332
5920.712	781.0897573
5920.8644	781.0897573
5921.0168	781.0897573
5921.1692	781.0897573
5921.3216	781.0897573
5921.474	781.737332
5921.6264	781.0897573
5921.7788	781.0897573
5921.9312	781.0897573
5922.0836	781.0897573
5922.236	781.0897573
5922.3884	781.737332
5922.5408	781.0897573
5922.6932	781.0897573
5922.8456	781.0897573
5922.998	781.0897573
5923.1504	781.0897573
5923.3028	781.737332
5923.4552	781.0897573
5923.6076	781.0897573
5923.76	781.0897573
5923.9124	781.0897573
5924.0648	781.0897573
5924.2172	781.737332
5924.3696	781.0897573
5924.522	781.0897573
5924.6744	781.0897573
5924.8268	781.0897573
5924.9792	781.0897573
5925.1316	781.0897573
5925.284	781.737332
5925.4364	781.0897573
5925.5888	781.0897573
5925.7412	781.0897573
5925.8936	781.0897573
5926.046	781.0897573
5926.1984	781.737332
5926.3508	781.0897573
5926.5032	781.0897573
5926.6556	781.0897573
5926.808	781.0897573
5926.9604	781.0897573
5927.1128	781.737332
5927.2652	781.0897573
5927.4176	781.0897573
5927.57	781.0897573
5927.7224	781.0897573
5927.8748	781.0897573
5928.0272	781.737332
5928.1796	781.0897573
5928.332	781.0897573
5928.4844	781.0897573
5928.6368	781.0897573
5928.7892	781.0897573
5928.9416	781.737332
5929.094	781.0897573
5929.2464	781.0897573
5929.3988	781.0897573
5929.5512	781.0897573
5929.7036	781.0897573
5929.856	781.737332
5930.0084	781.0897573
5930.1608	781.0897573
5930.3132	781.0897573
5930.4656	781.0897573
5930.618	781.0897573
5930.7704	781.737332
5930.9228	781.0897573
5931.0752	781.0897573
5931.2276	781.0897573
5931.38	781.0897573
5931.5324	781.0897573
5931.6848	781.737332
5931.8372	781.0897573
5931.9896	781.0897573
5932.142	781.0897573
5932.2944	781.0897573
5932.4468	781.0897573
5932.5992	781.737332
5932.7516	781.0897573
5932.904	781.0897573
5933.0564	781.0897573
5933.2088	781.0897573
5933.3612	781.0897573
5933.5136	781.0897573
5933.666	781.737332
5933.8184	781.0897573
5933.9708	781.0897573
5934.1232	781.0897573
5934.2756	781.0897573
5934.428	781.0897573
5934.5804	781.737332
5934.7328	781.0897573
5934.8852	781.0897573
5935.0376	781.0897573
5935.19	781.0897573
5935.3424	781.0897573
5935.4948	781.737332
5935.6472	781.0897573
5935.7996	781.0897573
5935.952	781.0897573
5936.1044	781.0897573
5936.2568	781.0897573
5936.4092	781.737332
5936.5616	781.0897573
5936.714	781.0897573
5936.8664	781.0897573
5937.0188	781.0897573
5937.1712	781.0897573
5937.3236	781.737332
5937.476	781.0897573
5937.6284	781.0897573
5937.7808	781.0897573
5937.9332	781.0897573
5938.0856	781.0897573
5938.238	781.737332
5938.3904	781.0897573
5938.5428	781.0897573
5938.6952	781.0897573
5938.8476	781.0897573
5939	781.0897573
5939.1524	781.737332
5939.3048	781.0897573
5939.4572	781.0897573
5939.6096	781.0897573
5939.762	781.0897573
5939.9144	781.0897573
5940.0668	781.737332
5940.2192	781.0897573
5940.3716	781.0897573
5940.524	781.0897573
5940.6764	781.0897573
5940.8288	781.0897573
5940.9812	781.737332
5941.1336	781.0897573
5941.286	781.0897573
5941.4384	781.0897573
5941.5908	781.0897573
5941.7432	781.0897573
5941.8956	781.737332
5942.048	781.0897573
5942.2004	781.0897573
5942.3528	781.0897573
5942.5052	781.0897573
5942.6576	781.0897573
5942.81	781.0897573
5942.9624	781.737332
5943.1148	781.0897573
5943.2672	781.0897573
5943.4196	781.0897573
5943.572	781.0897573
5943.7244	781.0897573
5943.8768	781.737332
5944.0292	781.0897573
5944.1816	781.0897573
5944.334	781.0897573
5944.4864	781.0897573
5944.6388	781.0897573
5944.7912	781.737332
5944.9436	781.0897573
5945.096	781.0897573
5945.2484	781.0897573
5945.4008	781.0897573
5945.5532	781.0897573
5945.7056	781.737332
5945.858	781.0897573
5946.0104	781.0897573
5946.1628	781.0897573
5946.3152	781.0897573
5946.4676	781.0897573
5946.62	781.737332
5946.7724	781.0897573
5946.9248	781.0897573
5947.0772	781.0897573
5947.2296	781.0897573
5947.382	781.0897573
5947.5344	781.737332
5947.6868	781.0897573
5947.8392	781.0897573
5947.9916	781.0897573
5948.144	781.0897573
5948.2964	781.0897573
5948.4488	781.737332
5948.6012	781.0897573
5948.7536	781.0897573
5948.906	781.0897573
5949.0584	781.0897573
5949.2108	781.0897573
5949.3632	781.737332
5949.5156	781.0897573
5949.668	781.0897573
5949.8204	781.0897573
5949.9728	781.0897573
5950.1252	781.0897573
5950.2776	781.737332
5950.43	781.0897573
5950.5824	781.0897573
5950.7348	781.0897573
5950.8872	781.0897573
5951.0396	781.0897573
5951.192	781.0897573
5951.3444	781.737332
5951.4968	781.0897573
5951.6492	781.0897573
5951.8016	781.0897573
5951.954	781.0897573
5952.1064	781.0897573
5952.2588	781.737332
5952.4112	781.0897573
5952.5636	781.0897573
5952.716	781.0897573
5952.8684	781.0897573
5953.0208	781.0897573
5953.1732	781.737332
5953.3256	781.0897573
5953.478	781.0897573
5953.6304	781.0897573
5953.7828	781.0897573
5953.9352	781.0897573
5954.0876	781.737332
5954.24	781.0897573
5954.3924	781.0897573
5954.5448	781.0897573
5954.6972	781.0897573
5954.8496	781.0897573
5955.002	781.737332
5955.1544	781.0897573
5955.3068	781.0897573
5955.4592	781.0897573
5955.6116	781.0897573
5955.764	781.0897573
5955.9164	781.737332
5956.0688	781.0897573
5956.2212	781.0897573
5956.3736	781.0897573
5956.526	781.0897573
5956.6784	781.0897573
5956.8308	781.737332
5956.9832	781.0897573
5957.1356	781.0897573
5957.288	781.0897573
5957.4404	781.0897573
5957.5928	781.0897573
5957.7452	781.737332
5957.8976	781.0897573
5958.05	781.0897573
5958.2024	781.0897573
5958.3548	781.0897573
5958.5072	781.0897573
5958.6596	781.737332
5958.812	781.0897573
5958.9644	781.0897573
5959.1168	781.0897573
5959.2692	781.0897573
5959.4216	781.0897573
5959.574	781.0897573
5959.7264	781.737332
5959.8788	781.0897573
5960.0312	781.0897573
5960.1836	781.0897573
5960.336	781.0897573
5960.4884	781.0897573
5960.6408	781.737332
5960.7932	781.0897573
5960.9456	781.0897573
5961.098	781.0897573
5961.2504	781.0897573
5961.4028	781.0897573
5961.5552	781.737332
5961.7076	781.0897573
5961.86	781.0897573
5962.0124	781.0897573
5962.1648	781.0897573
5962.3172	781.0897573
5962.4696	781.737332
5962.622	781.0897573
5962.7744	781.0897573
5962.9268	781.0897573
5963.0792	781.0897573
5963.2316	781.0897573
5963.384	781.737332
5963.5364	781.0897573
5963.6888	781.0897573
5963.8412	781.0897573
5963.9936	781.0897573
5964.146	781.0897573
5964.2984	781.737332
5964.4508	781.0897573
5964.6032	781.0897573
5964.7556	781.0897573
5964.908	781.0897573
5965.0604	781.0897573
5965.2128	781.737332
5965.3652	781.0897573
5965.5176	781.0897573
5965.67	781.0897573
5965.8224	781.0897573
5965.9748	781.0897573
5966.1272	781.737332
5966.2796	781.0897573
5966.432	781.0897573
5966.5844	781.0897573
5966.7368	781.0897573
5966.8892	781.0897573
5967.0416	781.737332
5967.194	781.0897573
5967.3464	781.0897573
5967.4988	781.0897573
5967.6512	781.0897573
5967.8036	781.0897573
5967.956	781.737332
5968.1084	781.0897573
5968.2608	781.0897573
5968.4132	781.0897573
5968.5656	781.0897573
5968.718	781.0897573
5968.8704	781.0897573
5969.0228	781.737332
5969.1752	781.0897573
5969.3276	781.0897573
5969.48	781.0897573
5969.6324	781.0897573
5969.7848	781.0897573
5969.9372	781.737332
5970.0896	781.0897573
5970.242	781.0897573
5970.3944	781.0897573
5970.5468	781.0897573
5970.6992	781.0897573
5970.8516	781.737332
5971.004	781.0897573
5971.1564	781.0897573
5971.3088	781.0897573
5971.4612	781.0897573
5971.6136	781.0897573
5971.766	781.737332
5971.9184	781.0897573
5972.0708	781.0897573
5972.2232	781.0897573
5972.3756	781.0897573
5972.528	781.0897573
5972.6804	781.737332
5972.8328	781.0897573
5972.9852	781.0897573
5973.1376	781.0897573
5973.29	781.0897573
5973.4424	781.0897573
5973.5948	781.737332
5973.7472	781.0897573
5973.8996	781.0897573
5974.052	781.0897573
5974.2044	781.0897573
5974.3568	781.0897573
5974.5092	781.737332
5974.6616	781.0897573
5974.814	781.0897573
5974.9664	781.0897573
5975.1188	781.0897573
5975.2712	781.0897573
5975.4236	781.737332
5975.576	781.0897573
5975.7284	781.0897573
5975.8808	781.0897573
5976.0332	781.0897573
5976.1856	781.0897573
5976.338	781.737332
5976.4904	781.0897573
5976.6428	781.0897573
5976.7952	781.0897573
5976.9476	781.0897573
5977.1	781.0897573
5977.2524	781.0897573
5977.4048	781.737332
5977.5572	781.0897573
5977.7096	781.0897573
5977.862	781.0897573
5978.0144	781.0897573
5978.1668	781.0897573
5978.3192	781.737332
5978.4716	781.0897573
5978.624	781.0897573
5978.7764	781.0897573
5978.9288	781.0897573
5979.0812	781.0897573
5979.2336	781.737332
5979.386	781.0897573
5979.5384	781.0897573
5979.6908	781.0897573
5979.8432	781.0897573
5979.9956	781.0897573
5980.148	781.737332
5980.3004	781.0897573
5980.4528	781.0897573
5980.6052	781.0897573
5980.7576	781.0897573
5980.91	781.0897573
5981.0624	781.737332
5981.2148	781.0897573
5981.3672	781.0897573
5981.5196	781.0897573
5981.672	781.0897573
5981.8244	781.0897573
5981.9768	781.737332
5982.1292	781.0897573
5982.2816	781.0897573
5982.434	781.0897573
5982.5864	781.0897573
5982.7388	781.0897573
5982.8912	781.737332
5983.0436	781.0897573
5983.196	781.0897573
5983.3484	781.0897573
5983.5008	781.0897573
5983.6532	781.0897573
5983.8056	781.737332
5983.958	781.0897573
5984.1104	781.0897573
5984.2628	781.0897573
5984.4152	781.0897573
5984.5676	781.0897573
5984.72	781.737332
5984.8724	781.0897573
5985.0248	781.0897573
5985.1772	781.0897573
5985.3296	781.0897573
5985.482	781.0897573
5985.6344	781.0897573
5985.7868	781.737332
5985.9392	781.0897573
5986.0916	781.0897573
5986.244	781.0897573
5986.3964	781.0897573
5986.5488	781.0897573
5986.7012	781.737332
5986.8536	781.0897573
5987.006	781.0897573
5987.1584	781.0897573
5987.3108	781.0897573
5987.4632	781.0897573
5987.6156	781.737332
5987.768	781.0897573
5987.9204	781.0897573
5988.0728	781.0897573
5988.2252	781.0897573
5988.3776	781.0897573
5988.53	781.737332
5988.6824	781.0897573
5988.8348	781.0897573
5988.9872	781.0897573
5989.1396	781.0897573
5989.292	781.0897573
5989.4444	781.737332
5989.5968	781.0897573
5989.7492	781.0897573
5989.9016	781.0897573
5990.054	781.0897573
5990.2064	781.0897573
5990.3588	781.737332
5990.5112	781.0897573
5990.6636	781.0897573
5990.816	781.0897573
5990.9684	781.0897573
5991.1208	781.0897573
5991.2732	781.737332
5991.4256	781.0897573
5991.578	781.0897573
5991.7304	781.0897573
5991.8828	781.0897573
5992.0352	781.0897573
5992.1876	781.737332
5992.34	781.0897573
5992.4924	781.0897573
5992.6448	781.0897573
5992.7972	781.0897573
5992.9496	781.0897573
5993.102	781.737332
5993.2544	781.0897573
5993.4068	781.0897573
5993.5592	781.0897573
5993.7116	781.0897573
5993.864	781.0897573
5994.0164	781.737332
5994.1688	781.0897573
5994.3212	781.0897573
5994.4736	781.0897573
5994.626	781.0897573
5994.7784	781.0897573
5994.9308	781.0897573
5995.0832	781.737332
5995.2356	781.0897573
5995.388	781.0897573
5995.5404	781.0897573
5995.6928	781.0897573
5995.8452	781.0897573
5995.9976	781.737332
5996.15	781.0897573
5996.3024	781.0897573
