Profundidade[m]	Densidade_Aparente_Seca[g/cm3]
6190.6124	2.607925
6190.7648	2.60387
6190.9172	2.590199
6191.0696	2.553484
6191.222	2.543678
6191.3744	2.568658
6191.5268	2.592327
6191.6792	2.57831
6191.8316	2.524352
6191.984	2.477586
6192.1364	2.492565
6192.2888	2.492887
6192.4412	2.539604
6192.5936	2.579067
6192.746	2.605414
6192.8984	2.62611
6193.0508	2.658614
6193.2032	2.674315
6193.3556	2.685061
6193.508	2.68372
6193.6604	2.673202
6193.8128	2.660626
6193.9652	2.626944
6194.1176	2.573246
6194.27	2.521288
6194.4224	2.527257
6194.5748	2.566928
6194.7272	2.572753
6194.8796	2.572057
6195.032	2.562175
6195.1844	2.529049
6195.3368	2.523029
6195.4892	2.528865
6195.6416	2.535017
6195.794	2.53946
6195.9464	2.52641
6196.0988	2.512478
6196.2512	2.512805
6196.4036	2.530912
6196.556	2.579945
6196.7084	2.612702
6196.8608	2.608258
6197.0132	2.576712
6197.1656	2.546483
6197.318	2.549962
6197.4704	2.570676
6197.6228	2.574526
6197.7752	2.549674
6197.9276	2.544306
6198.08	2.574826
6198.2324	2.599868
6198.3848	2.616185
6198.5372	2.608453
6198.6896	2.589612
6198.842	2.549904
6198.9944	2.525845
6199.1468	2.476985
6199.2992	2.464868
6199.4516	2.509591
6199.604	2.560632
6199.7564	2.603004
6199.9088	2.61667
6200.0612	2.614605
6200.2136	2.612863
6200.366	2.622962
6200.5184	2.615402
6200.6708	2.56792
6200.8232	2.52972
6200.9756	2.505128
6201.128	2.49454
6201.2804	2.508434
6201.4328	2.547563
6201.5852	2.578718
6201.7376	2.553908
6201.89	2.515865
6202.0424	2.466701
6202.1948	2.477758
6202.3472	2.531406
6202.4996	2.572417
6202.652	2.621995
6202.8044	2.612659
6202.9568	2.545963
6203.1092	2.505872
6203.2616	2.5294
6203.414	2.554229
6203.5664	2.560084
6203.7188	2.570403
6203.8712	2.58942
6204.0236	2.593167
6204.176	2.565996
6204.3284	2.550169
6204.4808	2.554867
6204.6332	2.543418
6204.7856	2.491252
6204.938	2.474563
6205.0904	2.474494
6205.2428	2.498195
6205.3952	2.499802
6205.5476	2.506154
6205.7	2.528552
6205.8524	2.55893
6206.0048	2.550832
6206.1572	2.52148
6206.3096	2.52026
6206.462	2.527764
6206.6144	2.542087
6206.7668	2.546821
6206.9192	2.542235
6207.0716	2.520547
6207.224	2.523821
6207.3764	2.56203
6207.5288	2.591939
6207.6812	2.570653
6207.8336	2.532395
6207.986	2.535809
6208.1384	2.565221
6208.2908	2.596425
6208.4432	2.6096
6208.5956	2.58219
6208.748	2.516214
6208.9004	2.503319
6209.0528	2.489233
6209.2052	2.481576
6209.3576	2.49369
6209.51	2.527403
6209.6624	2.582958
6209.8148	2.587431
6209.9672	2.545642
6210.1196	2.513721
6210.272	2.541722
6210.4244	2.581507
6210.5768	2.586411
6210.7292	2.560486
6210.8816	2.499892
6211.034	2.464456
6211.1864	2.472916
6211.3388	2.491621
6211.4912	2.48746
6211.6436	2.456077
6211.796	2.455067
6211.9484	2.448033
6212.1008	2.477372
6212.2532	2.526186
6212.4056	2.55427
6212.558	2.605072
6212.7104	2.62526
6212.8628	2.632885
6213.0152	2.633898
6213.1676	2.635816
6213.32	2.642491
6213.4724	2.65955
6213.6248	2.664458
6213.7772	2.615397
6213.9296	2.545628
6214.082	2.492224
6214.2344	2.507124
6214.3868	2.540298
6214.5392	2.546239
6214.6916	2.545254
6214.844	2.569452
6214.9964	2.602006
6215.1488	2.611424
6215.3012	2.569622
6215.4536	2.503166
6215.606	2.512834
6215.7584	2.526117
6215.9108	2.516546
6216.0632	2.494922
6216.2156	2.500278
6216.368	2.535175
6216.5204	2.556354
6216.6728	2.591709
6216.8252	2.604974
6216.9776	2.60635
6217.13	2.60437
6217.2824	2.58453
6217.4348	2.571827
6217.5872	2.556522
6217.7396	2.550771
6217.892	2.567254
6218.0444	2.604566
6218.1968	2.604967
6218.3492	2.587064
6218.5016	2.577035
6218.654	2.553584
6218.8064	2.543988
6218.9588	2.546503
6219.1112	2.554104
6219.2636	2.565758
6219.416	2.576822
6219.5684	2.584985
6219.7208	2.589004
6219.8732	2.594027
6220.0256	2.597169
6220.178	2.588584
6220.3304	2.578908
6220.4828	2.585596
6220.6352	2.596383
6220.7876	2.616775
6220.94	2.640043
6221.0924	2.658498
6221.2448	2.664172
6221.3972	2.648185
6221.5496	2.585344
6221.702	2.533083
6221.8544	2.471021
6222.0068	2.463598
6222.1592	2.529918
6222.3116	2.560143
6222.464	2.557487
6222.6164	2.554113
6222.7688	2.541353
6222.9212	2.529347
6223.0736	2.536745
6223.226	2.539489
6223.3784	2.531098
6223.5308	2.523134
6223.6832	2.510166
6223.8356	2.52034
6223.988	2.540957
6224.1404	2.54998
6224.2928	2.554476
6224.4452	2.573161
6224.5976	2.567883
6224.75	2.570521
6224.9024	2.583289
6225.0548	2.573756
6225.2072	2.560802
6225.3596	2.566923
6225.512	2.567103
6225.6644	2.559714
6225.8168	2.553847
6225.9692	2.525598
6226.1216	2.508935
6226.274	2.530665
6226.4264	2.548608
6226.5788	2.566959
6226.7312	2.545821
6226.8836	2.506299
6227.036	2.523534
6227.1884	2.547487
6227.3408	2.562027
6227.4932	2.568892
6227.6456	2.57668
6227.798	2.576306
6227.9504	2.576105
6228.1028	2.586303
6228.2552	2.577017
6228.4076	2.553943
6228.56	2.556729
6228.7124	2.560792
6228.8648	2.569743
6229.0172	2.564787
6229.1696	2.559303
6229.322	2.581247
6229.4744	2.588731
6229.6268	2.588231
6229.7792	2.601381
6229.9316	2.623945
6230.084	2.639949
6230.2364	2.636742
6230.3888	2.631457
6230.5412	2.624163
6230.6936	2.605944
6230.846	2.554161
6230.9984	2.516563
6231.1508	2.468069
6231.3032	2.484384
6231.4556	2.538629
6231.608	2.567845
6231.7604	2.589238
6231.9128	2.580532
6232.0652	2.56222
6232.2176	2.565606
6232.37	2.556441
6232.5224	2.533059
6232.6748	2.482209
6232.8272	2.494343
6232.9796	2.524293
6233.132	2.531384
6233.2844	2.586712
6233.4368	2.61119
6233.5892	2.616425
6233.7416	2.599827
6233.894	2.573837
6234.0464	2.55676
6234.1988	2.569879
6234.3512	2.607578
6234.5036	2.617389
6234.656	2.630363
6234.8084	2.627323
6234.9608	2.584175
6235.1132	2.547502
6235.2656	2.514954
6235.418	2.505761
6235.5704	2.495707
6235.7228	2.521692
6235.8752	2.583535
6236.0276	2.59446
6236.18	2.592512
6236.3324	2.59164
6236.4848	2.602916
6236.6372	2.609026
6236.7896	2.603436
6236.942	2.584014
6237.0944	2.572794
6237.2468	2.535317
6237.3992	2.514159
6237.5516	2.505202
6237.704	2.512124
6237.8564	2.53174
6238.0088	2.544714
6238.1612	2.552423
6238.3136	2.543559
6238.466	2.52931
6238.6184	2.52691
6238.7708	2.503887
6238.9232	2.466179
6239.0756	2.45446
6239.228	2.480783
6239.3804	2.528077
6239.5328	2.557554
6239.6852	2.553218
6239.8376	2.521545
6239.99	2.500946
6240.1424	2.52544
6240.2948	2.523605
6240.4472	2.507196
6240.5996	2.508197
6240.752	2.527369
6240.9044	2.535211
6241.0568	2.563635
6241.2092	2.567745
6241.3616	2.565582
6241.514	2.586899
6241.6664	2.612421
6241.8188	2.606151
6241.9712	2.579837
6242.1236	2.566404
6242.276	2.550717
6242.4284	2.552876
6242.5808	2.560238
6242.7332	2.551509
6242.8856	2.556583
6243.038	2.574026
6243.1904	2.591276
6243.3428	2.612735
6243.4952	2.619349
6243.6476	2.625817
6243.8	2.626172
6243.9524	2.617557
6244.1048	2.61248
6244.2572	2.604328
6244.4096	2.606505
6244.562	2.620291
6244.7144	2.61837
6244.8668	2.597693
6245.0192	2.581013
6245.1716	2.567429
6245.324	2.553311
6245.4764	2.54096
6245.6288	2.543484
6245.7812	2.549518
6245.9336	2.554147
6246.086	2.558859
6246.2384	2.552292
6246.3908	2.537177
6246.5432	2.514213
6246.6956	2.518296
6246.848	2.554571
6247.0004	2.567
6247.1528	2.574706
6247.3052	2.573686
6247.4576	2.564035
6247.61	2.570658
6247.7624	2.590967
6247.9148	2.597458
6248.0672	2.594325
6248.2196	2.596022
6248.372	2.605737
6248.5244	2.604272
6248.6768	2.595782
6248.8292	2.592467
6248.9816	2.597613
6249.134	2.602039
6249.2864	2.596254
6249.4388	2.590381
6249.5912	2.586913
6249.7436	2.554962
6249.896	2.529008
6250.0484	2.530672
6250.2008	2.560475
6250.3532	2.590319
6250.5056	2.58597
6250.658	2.55681
6250.8104	2.54234
6250.9628	2.537947
6251.1152	2.542972
6251.2676	2.533523
6251.42	2.5109
6251.5724	2.498552
6251.7248	2.512164
6251.8772	2.565571
6252.0296	2.591453
6252.182	2.580094
6252.3344	2.568845
6252.4868	2.56699
6252.6392	2.579695
6252.7916	2.597193
6252.944	2.602865
6253.0964	2.581882
6253.2488	2.508335
6253.4012	2.46377
6253.5536	2.475198
6253.706	2.516782
6253.8584	2.537632
6254.0108	2.548817
6254.1632	2.581863
6254.3156	2.601023
6254.468	2.60861
6254.6204	2.601163
6254.7728	2.581598
6254.9252	2.565063
6255.0776	2.540942
6255.23	2.543374
6255.3824	2.56476
6255.5348	2.567718
6255.6872	2.544949
6255.8396	2.523064
6255.992	2.519435
6256.1444	2.511243
6256.2968	2.515336
6256.4492	2.509643
6256.6016	2.49856
6256.754	2.518417
6256.9064	2.546935
6257.0588	2.579233
6257.2112	2.597654
6257.3636	2.599655
6257.516	2.58518
6257.6684	2.567825
6257.8208	2.545992
6257.9732	2.511246
6258.1256	2.496246
6258.278	2.468058
6258.4304	2.434033
6258.5828	2.4294
6258.7352	2.447782
6258.8876	2.482385
6259.04	2.512583
6259.1924	2.558926
6259.3448	2.622874
6259.4972	2.633026
6259.6496	2.624212
6259.802	2.613598
6259.9544	2.60948
6260.1068	2.620108
6260.2592	2.63538
6260.4116	2.641984
6260.564	2.624527
6260.7164	2.582298
6260.8688	2.514815
6261.0212	2.498653
6261.1736	2.542958
6261.326	2.581057
6261.4784	2.596013
6261.6308	2.586534
6261.7832	2.559541
6261.9356	2.551145
6262.088	2.552681
6262.2404	2.561738
6262.3928	2.570465
6262.5452	2.58361
6262.6976	2.593527
6262.85	2.608234
6263.0024	2.609744
6263.1548	2.617532
6263.3072	2.623075
6263.4596	2.606794
6263.612	2.58133
6263.7644	2.565822
6263.9168	2.563494
6264.0692	2.570301
6264.2216	2.563613
6264.374	2.539362
6264.5264	2.538089
6264.6788	2.539435
6264.8312	2.51946
6264.9836	2.5103
6265.136	2.52665
6265.2884	2.575455
6265.4408	2.590384
6265.5932	2.585815
6265.7456	2.581147
6265.898	2.574
6266.0504	2.53835
6266.2028	2.531214
6266.3552	2.530249
6266.5076	2.522572
6266.66	2.525185
6266.8124	2.534638
6266.9648	2.542847
6267.1172	2.551723
6267.2696	2.551463
6267.422	2.546466
6267.5744	2.55961
6267.7268	2.583963
6267.8792	2.605129
6268.0316	2.60393
6268.184	2.573706
6268.3364	2.540845
6268.4888	2.511091
6268.6412	2.495562
6268.7936	2.480699
6268.946	2.446973
6269.0984	2.446867
6269.2508	2.476465
6269.4032	2.507249
6269.5556	2.529951
6269.708	2.542176
6269.8604	2.548252
6270.0128	2.556962
6270.1652	2.575468
6270.3176	2.588257
6270.47	2.589048
6270.6224	2.587536
6270.7748	2.596348
6270.9272	2.602071
6271.0796	2.57565
6271.232	2.530167
6271.3844	2.526006
6271.5368	2.528428
6271.6892	2.523682
6271.8416	2.533387
6271.994	2.552463
6272.1464	2.564447
6272.2988	2.564486
6272.4512	2.557459
6272.6036	2.556757
6272.756	2.553853
6272.9084	2.55072
6273.0608	2.559888
6273.2132	2.576333
6273.3656	2.602094
6273.518	2.612183
6273.6704	2.604115
6273.8228	2.595296
6273.9752	2.584347
6274.1276	2.563854
6274.28	2.527374
6274.4324	2.505894
6274.5848	2.50573
6274.7372	2.519831
6274.8896	2.527953
6275.042	2.515966
6275.1944	2.512037
6275.3468	2.49515
6275.4992	2.489396
6275.6516	2.500507
6275.804	2.527089
6275.9564	2.577822
6276.1088	2.569919
6276.2612	2.505451
6276.4136	2.455749
6276.566	2.433862
6276.7184	2.45766
6276.8708	2.508099
6277.0232	2.531419
6277.1756	2.551848
6277.328	2.567953
6277.4804	2.572611
6277.6328	2.569207
6277.7852	2.562174
6277.9376	2.554688
6278.09	2.549125
6278.2424	2.548956
6278.3948	2.541448
6278.5472	2.566006
6278.6996	2.585063
6278.852	2.587238
6279.0044	2.581159
6279.1568	2.576452
6279.3092	2.568943
6279.4616	2.55422
6279.614	2.559456
6279.7664	2.580494
6279.9188	2.587516
6280.0712	2.548442
6280.2236	2.517941
6280.376	2.517316
6280.5284	2.543245
6280.6808	2.563579
6280.8332	2.568372
6280.9856	2.571987
6281.138	2.562138
6281.2904	2.548463
6281.4428	2.556468
6281.5952	2.561195
6281.7476	2.554026
6281.9	2.544511
6282.0524	2.523986
6282.2048	2.509583
6282.3572	2.478339
6282.5096	2.46658
6282.662	2.48214
6282.8144	2.517329
6282.9668	2.567934
6283.1192	2.593932
6283.2716	2.593035
6283.424	2.591116
6283.5764	2.586677
6283.7288	2.570021
6283.8812	2.541041
6284.0336	2.527612
6284.186	2.51083
6284.3384	2.496557
6284.4908	2.491105
6284.6432	2.506068
6284.7956	2.525036
6284.948	2.531781
6285.1004	2.524796
6285.2528	2.525748
6285.4052	2.515533
6285.5576	2.480614
6285.71	2.458295
6285.8624	2.43019
6286.0148	2.425751
6286.1672	2.424123
6286.3196	2.412253
6286.472	2.380959
6286.6244	2.352012
6286.7768	2.35981
6286.9292	2.385195
6287.0816	2.429656
6287.234	2.458412
6287.3864	2.478377
6287.5388	2.463108
6287.6912	2.444531
6287.8436	2.461225
6287.996	2.503053
6288.1484	2.561413
6288.3008	2.571757
6288.4532	2.592179
6288.6056	2.603501
6288.758	2.592215
6288.9104	2.582152
6289.0628	2.542857
6289.2152	2.522454
6289.3676	2.502307
6289.52	2.499818
6289.6724	2.496391
6289.8248	2.497019
6289.9772	2.516131
6290.1296	2.554869
6290.282	2.583357
6290.4344	2.590693
6290.5868	2.606058
6290.7392	2.600227
6290.8916	2.586838
6291.044	2.578392
6291.1964	2.58177
6291.3488	2.563767
6291.5012	2.549608
6291.6536	2.567959
6291.806	2.589239
6291.9584	2.602958
6292.1108	2.596549
6292.2632	2.595527
6292.4156	2.589479
6292.568	2.577043
6292.7204	2.572321
6292.8728	2.573519
6293.0252	2.565745
6293.1776	2.54111
6293.33	2.524833
6293.4824	2.529574
6293.6348	2.548259
6293.7872	2.579238
6293.9396	2.590183
6294.092	2.590047
6294.2444	2.597295
6294.3968	2.614277
6294.5492	2.623816
6294.7016	2.622959
6294.854	2.613654
6295.0064	2.589736
6295.1588	2.518863
6295.3112	2.513922
6295.4636	2.546573
6295.616	2.559575
6295.7684	2.57525
6295.9208	2.588332
6296.0732	2.61656
6296.2256	2.631682
6296.378	2.612706
6296.5304	2.583587
6296.6828	2.54836
6296.8352	2.544498
6296.9876	2.538819
6297.14	2.524886
6297.2924	2.53456
6297.4448	2.5447
6297.5972	2.54662
6297.7496	2.557574
6297.902	2.587316
6298.0544	2.601544
6298.2068	2.597233
6298.3592	2.582065
6298.5116	2.576183
6298.664	2.568058
6298.8164	2.550965
6298.9688	2.525221
6299.1212	2.515021
6299.2736	2.504044
6299.426	2.524945
6299.5784	2.60918
6299.7308	2.647528
6299.8832	2.633752
6300.0356	2.614061
6300.188	2.589293
6300.3404	2.580729
6300.4928	2.581243
6300.6452	2.580992
6300.7976	2.576883
6300.95	2.585279
6301.1024	2.589513
6301.2548	2.584473
6301.4072	2.588866
6301.5596	2.599863
6301.712	2.608802
6301.8644	2.615779
6302.0168	2.603578
6302.1692	2.571035
6302.3216	2.557389
6302.474	2.547003
6302.6264	2.541336
6302.7788	2.549648
6302.9312	2.547859
6303.0836	2.519424
6303.236	2.498102
6303.3884	2.522423
6303.5408	2.564488
6303.6932	2.603538
6303.8456	2.624108
6303.998	2.607312
6304.1504	2.591338
6304.3028	2.604457
6304.4552	2.613574
6304.6076	2.615013
6304.76	2.604758
6304.9124	2.585242
6305.0648	2.550409
6305.2172	2.545875
6305.3696	2.565329
6305.522	2.592525
6305.6744	2.612677
6305.8268	2.623123
6305.9792	2.625013
6306.1316	2.618931
6306.284	2.596809
6306.4364	2.583511
6306.5888	2.558126
6306.7412	2.477149
6306.8936	2.488014
6307.046	2.506515
6307.1984	2.508615
6307.3508	2.528696
6307.5032	2.575258
6307.6556	2.660552
6307.808	2.660618
6307.9604	2.640682
6308.1128	2.630922
6308.2652	2.619386
6308.4176	2.61554
6308.57	2.615969
6308.7224	2.617892
6308.8748	2.613377
6309.0272	2.603702
6309.1796	2.595936
6309.332	2.600255
6309.4844	2.598724
6309.6368	2.597519
6309.7892	2.606727
6309.9416	2.629656
6310.094	2.635817
6310.2464	2.627445
6310.3988	2.622076
6310.5512	2.621797
6310.7036	2.612305
6310.856	2.605246
6311.0084	2.614248
6311.1608	2.611486
6311.3132	2.605106
6311.4656	2.595281
6311.618	2.587778
6311.7704	2.589137
6311.9228	2.594696
6312.0752	2.588171
6312.2276	2.573344
6312.38	2.552292
6312.5324	2.545895
6312.6848	2.530972
6312.8372	2.525763
6312.9896	2.528831
6313.142	2.590335
6313.2944	2.629489
6313.4468	2.626478
6313.5992	2.624748
6313.7516	2.640339
6313.904	2.646083
6314.0564	2.645836
6314.2088	2.637658
6314.3612	2.608018
6314.5136	2.577684
6314.666	2.522319
6314.8184	2.486364
6314.9708	2.488908
6315.1232	2.513488
6315.2756	2.537935
6315.428	2.556531
6315.5804	2.571393
6315.7328	2.579646
6315.8852	2.588884
6316.0376	2.594184
6316.19	2.590895
6316.3424	2.564214
6316.4948	2.543489
6316.6472	2.519232
6316.7996	2.507725
6316.952	2.504653
6317.1044	2.500049
6317.2568	2.505084
6317.4092	2.533508
6317.5616	2.543347
6317.714	2.536564
6317.8664	2.558523
6318.0188	2.571837
6318.1712	2.580122
6318.3236	2.578169
6318.476	2.576573
6318.6284	2.58967
6318.7808	2.601241
6318.9332	2.593936
6319.0856	2.555894
6319.238	2.517813
6319.3904	2.494116
6319.5428	2.496548
6319.6952	2.51355
6319.8476	2.578237
6320	2.603614
6320.1524	2.633468
6320.3048	2.629026
6320.4572	2.612378
6320.6096	2.598354
6320.762	2.582488
6320.9144	2.584796
6321.0668	2.592562
6321.2192	2.599125
6321.3716	2.592045
6321.524	2.56668
6321.6764	2.520063
6321.8288	2.490065
6321.9812	2.480282
6322.1336	2.481863
6322.286	2.517513
6322.4384	2.551084
6322.5908	2.580966
6322.7432	2.620368
6322.8956	2.63463
6323.048	2.640607
6323.2004	2.631524
6323.3528	2.616135
6323.5052	2.603867
6323.6576	2.58357
6323.81	2.574
6323.9624	2.513976
6324.1148	2.480274
6324.2672	2.480059
6324.4196	2.484553
6324.572	2.5099
6324.7244	2.524386
6324.8768	2.539468
6325.0292	2.554311
6325.1816	2.570796
6325.334	2.577504
6325.4864	2.56831
6325.6388	2.563156
6325.7912	2.55646
6325.9436	2.548799
6326.096	2.544639
6326.2484	2.516383
6326.4008	2.48609
6326.5532	2.450648
6326.7056	2.451891
6326.858	2.473189
6327.0104	2.50923
6327.1628	2.521739
6327.3152	2.514992
6327.4676	2.520435
6327.62	2.533638
6327.7724	2.540328
6327.9248	2.527057
6328.0772	2.468952
6328.2296	2.454901
6328.382	2.494331
6328.5344	2.534269
6328.6868	2.529108
6328.8392	2.50234
6328.9916	2.478381
6329.144	2.43517
6329.2964	2.441735
6329.4488	2.475845
6329.6012	2.503881
6329.7536	2.55167
6329.906	2.587066
6330.0584	2.605989
6330.2108	2.594665
6330.3632	2.587568
6330.5156	2.595558
6330.668	2.603018
6330.8204	2.601563
6330.9728	2.608144
6331.1252	2.616894
6331.2776	2.598511
6331.43	2.555014
6331.5824	2.491817
6331.7348	2.473648
6331.8872	2.502102
6332.0396	2.52972
6332.192	2.516926
6332.3444	2.468645
6332.4968	2.497692
6332.6492	2.561845
6332.8016	2.574427
6332.954	2.55464
6333.1064	2.546107
6333.2588	2.523877
6333.4112	2.505661
6333.5636	2.482817
6333.716	2.49082
6333.8684	2.550045
6334.0208	2.574501
6334.1732	2.582628
6334.3256	2.590613
6334.478	2.60121
6334.6304	2.591577
6334.7828	2.5557
6334.9352	2.541266
6335.0876	2.536294
6335.24	2.52274
6335.3924	2.491862
6335.5448	2.458296
6335.6972	2.459917
6335.8496	2.447695
6336.002	2.464136
6336.1544	2.497652
6336.3068	2.52046
6336.4592	2.531143
6336.6116	2.520206
6336.764	2.493302
6336.9164	2.473541
6337.0688	2.49045
6337.2212	2.516752
6337.3736	2.528381
6337.526	2.545231
6337.6784	2.563042
6337.8308	2.589367
6337.9832	2.621284
6338.1356	2.63153
6338.288	2.620293
6338.4404	2.598118
6338.5928	2.572699
6338.7452	2.536762
6338.8976	2.512907
6339.05	2.509079
6339.2024	2.518526
6339.3548	2.53323
6339.5072	2.535099
6339.6596	2.55477
6339.812	2.583923
6339.9644	2.623127
6340.1168	2.628474
6340.2692	2.624239
6340.4216	2.618681
6340.574	2.60544
6340.7264	2.596549
6340.8788	2.601865
6341.0312	2.613294
6341.1836	2.626545
6341.336	2.617363
6341.4884	2.602725
6341.6408	2.609145
6341.7932	2.623926
6341.9456	2.615009
6342.098	2.610755
6342.2504	2.637095
6342.4028	2.65014
6342.5552	2.631059
6342.7076	2.608844
6342.86	2.588698
6343.0124	2.596879
6343.1648	2.613164
6343.3172	2.60032
6343.4696	2.546912
6343.622	2.519367
6343.7744	2.515312
6343.9268	2.517344
6344.0792	2.529205
6344.2316	2.569188
6344.384	2.612778
6344.5364	2.626678
6344.6888	2.640994
6344.8412	2.648161
6344.9936	2.646324
6345.146	2.637209
6345.2984	2.623143
6345.4508	2.615072
6345.6032	2.623955
6345.7556	2.619367
6345.908	2.610273
6346.0604	2.601313
6346.2128	2.594465
6346.3652	2.594938
6346.5176	2.605752
6346.67	2.606773
6346.8224	2.594249
6346.9748	2.575856
6347.1272	2.573893
6347.2796	2.576584
6347.432	2.577063
6347.5844	2.575445
6347.7368	2.581505
6347.8892	2.592108
6348.0416	2.60563
6348.194	2.597493
6348.3464	2.567269
6348.4988	2.548266
6348.6512	2.537378
6348.8036	2.547709
6348.956	2.560408
6349.1084	2.562629
6349.2608	2.57244
6349.4132	2.574403
6349.5656	2.566138
6349.718	2.579469
6349.8704	2.608213
6350.0228	2.609604
6350.1752	2.599732
6350.3276	2.610453
6350.48	2.64352
6350.6324	2.649563
6350.7848	2.632116
6350.9372	2.621029
6351.0896	2.615309
6351.242	2.611565
6351.3944	2.612245
6351.5468	2.592972
6351.6992	2.573499
6351.8516	2.56029
6352.004	2.564178
6352.1564	2.565107
6352.3088	2.549585
6352.4612	2.528548
6352.6136	2.536035
6352.766	2.560703
6352.9184	2.585873
6353.0708	2.609654
6353.2232	2.611323
6353.3756	2.603878
6353.528	2.604036
6353.6804	2.621495
6353.8328	2.633271
6353.9852	2.650706
6354.1376	2.654576
6354.29	2.644689
6354.4424	2.626579
6354.5948	2.625049
6354.7472	2.625739
6354.8996	2.623148
6355.052	2.63428
6355.2044	2.646193
6355.3568	2.643098
6355.5092	2.629658
6355.6616	2.603136
6355.814	2.594855
6355.9664	2.615688
6356.1188	2.63648
6356.2712	2.63938
6356.4236	2.63468
6356.576	2.62817
6356.7284	2.628757
6356.8808	2.637502
6357.0332	2.643107
6357.1856	2.62876
6357.338	2.610794
6357.4904	2.600218
6357.6428	2.597676
6357.7952	2.588729
6357.9476	2.575734
6358.1	2.589851
6358.2524	2.605803
6358.4048	2.609464
6358.5572	2.616142
6358.7096	2.607113
6358.862	2.581503
6359.0144	2.572899
6359.1668	2.575427
6359.3192	2.576505
6359.4716	2.568104
6359.624	2.557759
6359.7764	2.552928
6359.9288	2.562893
6360.0812	2.579912
6360.2336	2.585621
6360.386	2.575757
6360.5384	2.58261
6360.6908	2.603633
6360.8432	2.634064
6360.9956	2.651535
6361.148	2.630421
6361.3004	2.610084
6361.4528	2.618036
6361.6052	2.621946
6361.7576	2.595526
6361.91	2.578747
6362.0624	2.58073
6362.2148	2.590804
6362.3672	2.602261
6362.5196	2.604596
6362.672	2.60499
6362.8244	2.611508
6362.9768	2.613666
6363.1292	2.617115
6363.2816	2.626541
6363.434	2.626112
6363.5864	2.621406
6363.7388	2.620634
6363.8912	2.614802
6364.0436	2.60706
6364.196	2.608775
6364.3484	2.609563
6364.5008	2.607553
6364.6532	2.58995
6364.8056	2.578894
6364.958	2.593011
6365.1104	2.613191
6365.2628	2.625712
6365.4152	2.629361
6365.5676	2.644836
6365.72	2.65561
6365.8724	2.646426
6366.0248	2.62385
6366.1772	2.586465
6366.3296	2.568356
6366.482	2.584942
6366.6344	2.601591
6366.7868	2.615068
6366.9392	2.613353
6367.0916	2.604929
6367.244	2.590915
6367.3964	2.585782
6367.5488	2.579035
6367.7012	2.585539
6367.8536	2.569268
6368.006	2.567311
6368.1584	2.575966
6368.3108	2.572331
6368.4632	2.548729
6368.6156	2.534355
6368.768	2.545242
6368.9204	2.560228
6369.0728	2.557265
6369.2252	2.549427
6369.3776	2.551524
6369.53	2.555971
6369.6824	2.573959
6369.8348	2.567881
6369.9872	2.54469
6370.1396	2.546924
6370.292	2.565351
6370.4444	2.600273
6370.5968	2.608796
6370.7492	2.636194
6370.9016	2.655493
6371.054	2.6526
6371.2064	2.641427
6371.3588	2.623045
6371.5112	2.614053
6371.6636	2.598648
6371.816	2.584069
6371.9684	2.574452
6372.1208	2.573779
6372.2732	2.579562
6372.4256	2.584383
6372.578	2.593023
6372.7304	2.603074
6372.8828	2.604672
6373.0352	2.583109
6373.1876	2.549775
6373.34	2.558579
6373.4924	2.583365
6373.6448	2.622635
6373.7972	2.628776
6373.9496	2.592645
6374.102	2.563653
6374.2544	2.558702
6374.4068	2.558361
6374.5592	2.53981
6374.7116	2.552842
6374.864	2.58489
6375.0164	2.57892
6375.1688	2.552367
6375.3212	2.554119
6375.4736	2.586262
6375.626	2.608226
6375.7784	2.590051
6375.9308	2.56413
6376.0832	2.532055
6376.2356	2.502268
6376.388	2.463273
6376.5404	2.441405
6376.6928	2.440711
6376.8452	2.424331
6376.9976	2.415068
6377.15	2.363491
6377.3024	2.327307
6377.4548	2.29573
6377.6072	2.290845
6377.7596	2.352593
6377.912	2.43081
6378.0644	2.554104
6378.2168	2.593822
6378.3692	2.590832
6378.5216	2.568468
6378.674	2.545074
6378.8264	2.525865
6378.9788	2.484605
6379.1312	2.464121
6379.2836	2.474838
6379.436	2.480025
6379.5884	2.484782
6379.7408	2.49095
6379.8932	2.496745
6380.0456	2.497772
6380.198	2.485158
6380.3504	2.467275
6380.5028	2.465101
6380.6552	2.457743
6380.8076	2.46671
6380.96	2.47316
6381.1124	2.478309
6381.2648	2.483116
6381.4172	2.483691
6381.5696	2.470237
6381.722	2.466844
6381.8744	2.477383
6382.0268	2.483937
6382.1792	2.48042
6382.3316	2.472579
6382.484	2.472135
6382.6364	2.471856
6382.7888	2.466223
6382.9412	2.474023
6383.0936	2.485692
6383.246	2.511427
6383.3984	2.516748
6383.5508	2.487102
6383.7032	2.479998
6383.8556	2.481253
6384.008	2.501624
6384.1604	2.545709
6384.3128	2.556716
6384.4652	2.530108
6384.6176	2.48904
6384.77	2.470406
6384.9224	2.464245
6385.0748	2.477698
6385.2272	2.485019
6385.3796	2.475406
6385.532	2.474961
6385.6844	2.474653
6385.8368	2.474736
6385.9892	2.480211
6386.1416	2.493493
6386.294	2.505923
6386.4464	2.527022
6386.5988	2.541479
6386.7512	2.542876
6386.9036	2.519725
6387.056	2.465114
6387.2084	2.458916
6387.3608	2.482416
6387.5132	2.483706
