Profundidade[m]	Fracao_de_Areia[%]
4669.3556	91.70568008
4669.508	85.45967852
4669.6604	77.54695054
4669.8128	75.42016637
4669.9652	78.83581035
4670.1176	80.0671315
4670.27	79.35876569
4670.4224	79.3290107
4670.5748	79.01307981
4670.7272	81.4936436
4670.8796	84.03411933
4671.032	85.50567057
4671.1844	84.47040611
4671.3368	83.85530934
4671.4892	84.83586879
4671.6416	83.39036938
4671.794	81.34528563
4671.9464	83.72539178
4672.0988	87.45765918
4672.2512	88.81918007
4672.4036	87.69906146
4672.556	86.39206121
4672.7084	84.88854748
4672.8608	84.2956716
4673.0132	82.39228579
4673.1656	80.92594111
4673.318	84.10595494
4673.4704	89.68434294
4673.6228	93.2511002
4673.7752	94.16032431
4673.9276	91.92798547
4674.08	88.34369062
4674.2324	85.38926594
4674.3848	86.06984577
4674.5372	86.96889604
4674.6896	85.70004642
4674.842	81.71164643
4674.9944	78.82606044
4675.1468	78.4522391
4675.2992	83.16739588
4675.4516	94.06387862
4675.604	96.1566769
4675.7564	91.0625897
4675.9088	87.76659078
4676.0612	86.57651947
4676.2136	87.43990815
4676.366	87.60827349
4676.5184	86.50644706
4676.6708	84.73709913
4676.8232	84.88833433
4676.9756	88.7549219
4677.128	91.65166742
4677.2804	92.87896629
4677.4328	91.97640071
4677.5852	88.63813993
4677.7376	87.15695973
4677.89	87.93033373
4678.0424	89.48560373
4678.1948	88.52963503
4678.3472	86.6970993
4678.4996	86.97147047
4678.652	87.63562398
4678.8044	87.50290706
4678.9568	88.50789923
4679.1092	88.65857022
4679.2616	86.47068264
4679.414	86.41320564
4679.5664	87.59712803
4679.7188	87.57416035
4679.8712	88.75226118
4680.0236	88.49000581
4680.176	87.38902496
4680.3284	87.46790447
4680.4808	86.00234391
4680.6332	86.0042146
4680.7856	87.17408868
4680.938	87.01020352
4681.0904	88.64028754
4681.2428	90.90465764
4681.3952	92.98095786
4681.5476	93.20065179
4681.7	92.69754249
4681.8524	90.06457039
4682.0048	88.87673734
4682.1572	87.42322204
4682.3096	86.03579635
4682.462	85.23428852
4682.6144	84.07247459
4682.7668	82.42811457
4682.9192	84.51305367
4683.0716	89.4922934
4683.224	92.6510888
4683.3764	92.3944993
4683.5288	88.58108883
4683.6812	84.97060598
4683.8336	85.76871185
4683.986	87.83739535
4684.1384	87.67461747
4684.2908	86.33991109
4684.4432	86.42212714
4684.5956	85.02808526
4684.748	83.49545185
4684.9004	86.15685536
4685.0528	89.51394739
4685.2052	91.51936807
4685.3576	90.96712539
4685.51	91.2188841
4685.6624	90.95424761
4685.8148	89.78924859
4685.9672	88.01738171
4686.1196	87.00323147
4686.272	88.77899017
4686.4244	92.63199818
4686.5768	95.97570635
4686.7292	96.54238778
4686.8816	96.08244449
4687.034	94.12983298
4687.1864	91.66340299
4687.3388	90.97245918
4687.4912	87.15001176
4687.6436	83.90158365
4687.796	83.92234475
4687.9484	84.58363863
4688.1008	83.70373976
4688.2532	83.59693546
4688.4056	84.54370648
4688.558	85.28452881
4688.7104	87.92139366
4688.8628	90.23626851
4689.0152	92.65290363
4689.1676	92.98275573
4689.32	92.86855294
4689.4724	94.08943386
4689.6248	95.3025612
4689.7772	95.99814165
4689.9296	95.64185978
4690.082	93.62290972
4690.2344	91.11172719
4690.3868	88.85162685
4690.5392	88.35896174
4690.6916	86.47561742
4690.844	85.12240106
4690.9964	86.31260858
4691.1488	87.13523511
4691.3012	84.98308617
4691.4536	84.36846334
4691.606	83.430069
4691.7584	83.09652863
4691.9108	84.47499533
4692.0632	86.39192387
4692.2156	92.26121735
4692.368	95.03958303
4692.5204	92.78577622
4692.6728	88.68542622
4692.8252	83.57310272
4692.9776	81.50067153
4693.13	79.86596981
4693.2824	80.46392331
4693.4348	83.37017638
4693.5872	86.67275118
4693.7396	88.36132072
4693.892	89.41500651
4694.0444	90.38224466
4694.1968	92.49507612
4694.3492	93.48406799
4694.5016	92.67941293
4694.654	89.97884378
4694.8064	87.80672376
4694.9588	87.83016102
4695.1112	87.96977939
4695.2636	86.10345387
4695.416	85.44073498
4695.5684	85.77205524
4695.7208	83.47164026
4695.8732	82.80648614
4696.0256	83.32439769
4696.178	83.12821067
4696.3304	85.39355145
4696.4828	88.80239594
4696.6352	94.18854872
4696.7876	96.47576359
4696.94	95.62794485
4697.0924	92.23054436
4697.2448	89.66874456
4697.3972	86.90190629
4697.5496	82.10264726
4697.702	79.29069444
4697.8544	81.79007018
4698.0068	84.19153308
4698.1592	84.33826744
4698.3116	82.82543708
4698.464	81.81876335
4698.6164	83.6176147
4698.7688	86.3974856
4698.9212	91.18982298
4699.0736	94.56247995
4699.226	95.50855741
4699.3784	93.20019073
4699.5308	87.79583056
4699.6832	86.09709383
4699.8356	85.48779823
4699.988	83.5371111
4700.1404	82.94135504
4700.2928	84.30373333
4700.4452	83.34078912
4700.5976	83.5847282
4700.75	84.04070714
4700.9024	83.88328288
4701.0548	84.76282715
4701.2072	85.98252355
4701.3596	86.09647161
4701.512	85.65844654
4701.6644	86.47102535
4701.8168	85.86202226
4701.9692	84.50596047
4702.1216	85.46739393
4702.274	87.89708017
4702.4264	89.16823784
4702.5788	89.06147613
4702.7312	88.95126451
4702.8836	89.95385694
4703.036	90.61638791
4703.1884	89.5156028
4703.3408	85.77108011
4703.4932	84.12452851
4703.6456	83.50790229
4703.798	83.19364861
4703.9504	84.0721129
4704.1028	85.69083641
4704.2552	87.26978854
4704.4076	87.84529194
4704.56	86.92951504
4704.7124	84.78797082
4704.8648	82.91162351
4705.0172	82.44482046
4705.1696	83.41877163
4705.322	86.15678632
4705.4744	88.44170656
4705.6268	88.81153411
4705.7792	90.43936089
4705.9316	90.34480541
4706.084	88.53152739
4706.2364	84.9710315
4706.3888	82.91599915
4706.5412	81.53465103
4706.6936	81.81147781
4706.846	80.80228003
4706.9984	80.9450275
4707.1508	82.20633934
4707.3032	82.02080152
4707.4556	84.00688936
4707.608	85.87342022
4707.7604	89.62216618
4707.9128	92.44841506
4708.0652	92.8584275
4708.2176	90.3367646
4708.37	86.38162248
4708.5224	84.43668979
4708.6748	84.20668215
4708.8272	84.42621111
4708.9796	84.23336116
4709.132	83.40306813
4709.2844	82.75189472
4709.4368	83.90158365
4709.5892	87.20462034
4709.7416	88.28327123
4709.894	88.1665759
4710.0464	88.0511989
4710.1988	87.32961689
4710.3512	87.14313013
4710.5036	87.23721702
4710.656	87.5240417
4710.8084	87.19761282
4710.9608	84.31093009
4711.1132	84.31193755
4711.2656	84.78590572
4711.418	83.69396751
4711.5704	82.24486522
4711.7228	82.69805977
4711.8752	85.17114365
4712.0276	86.75092976
4712.18	86.76304932
4712.3324	85.21588344
4712.4848	84.07565736
4712.6372	85.20678387
4712.7896	85.95034831
4712.942	87.00478843
4713.0944	86.94300764
4713.2468	86.4147842
4713.3992	87.75309368
4713.5516	87.07202195
4713.704	85.31465986
4713.8564	84.56303288
4714.0088	86.14007515
4714.1612	88.16789263
4714.3136	89.09379201
4714.466	90.79284102
4714.6184	90.76622197
4714.7708	89.76610109
4714.9232	89.31677738
4715.0756	88.02524404
4715.228	87.42556788
4715.3804	87.3692987
4715.5328	85.90030487
4715.6852	84.55301281
4715.8376	84.53604522
4715.99	85.01675116
4716.1424	87.61654723
4716.2948	91.11795644
4716.4472	90.47571405
4716.5996	87.75661798
4716.752	87.57369285
4716.9044	86.95595381
4717.0568	86.36733381
4717.2092	86.85723316
4717.3616	86.40833236
4717.514	85.94604724
4717.6664	86.6479114
4717.8188	87.18790817
4717.9712	87.12484113
4718.1236	85.47461715
4718.276	84.74365725
4718.4284	86.72102473
4718.5808	88.15031086
4718.7332	87.99643023
4718.8856	89.8436481
4719.038	93.26249273
4719.1904	94.45487713
4719.3428	93.86285821
4719.4952	93.02454442
4719.6476	91.52691843
4719.8	86.1270194
4719.9524	83.1150678
4720.1048	82.45530547
4720.2572	81.67330022
4720.4096	84.23797432
4720.562	87.25969675
4720.7144	87.45136345
4720.8668	86.24754966
4721.0192	84.96471923
4721.1716	82.42631628
4721.324	81.24763905
4721.4764	82.93957612
4721.6288	84.84148794
4721.7812	86.5910124
4721.9336	86.37193693
4722.086	85.937652
4722.2384	86.96022315
4722.3908	88.2308487
4722.5432	87.72235981
4722.6956	87.37547254
4722.848	88.4237186
4723.0004	87.82471785
4723.1528	86.7254539
4723.3052	86.590739
4723.4576	86.15202222
4723.61	84.44106715
4723.7624	84.76603321
4723.9148	87.49347329
4724.0672	88.59457732
4724.2196	90.42704891
4724.372	91.66514796
4724.5244	91.33344502
4724.6768	91.41465151
4724.8292	91.11166612
4724.9816	90.05647092
4725.134	88.69641059
4725.2864	87.70971375
4725.4388	89.77299618
4725.5912	92.08029566
4725.7436	93.34707085
4725.896	94.44476952
4726.0484	91.94136433
4726.2008	87.71237639
4726.3532	86.85784451
4726.5056	87.68800682
4726.658	89.5343804
4726.8104	91.67260827
4726.9628	93.12703575
4727.1152	91.61384731
4727.2676	87.69266877
4727.42	83.36422695
4727.5724	84.04577404
4727.7248	83.00305661
4727.8772	80.48685394
4728.0296	79.9362671
4728.182	80.05855939
4728.3344	79.95345169
4728.4868	80.73614356
4728.6392	84.72911405
4728.7916	87.7909144
4728.944	90.20337867
4729.0964	92.49290036
4729.2488	94.31721404
4729.4012	95.0239273
4729.5536	91.69437889
4729.706	86.07531058
4729.8584	82.74244267
4730.0108	82.65206918
4730.1632	82.59931517
4730.3156	82.94402328
4730.468	83.92829551
4730.6204	84.10747291
4730.7728	84.3554528
4730.9252	83.86868063
4731.0776	85.55140486
4731.23	89.33763228
4731.3824	90.09425394
4731.5348	90.85795393
4731.6872	91.26307201
4731.8396	90.22720472
4731.992	88.97366671
4732.1444	88.42967185
4732.2968	86.89077633
4732.4492	83.21981295
4732.6016	83.13522361
4732.754	82.77198336
4732.9064	81.68524863
4733.0588	83.01771087
4733.2112	84.39411412
4733.3636	83.91261869
4733.516	84.43137898
4733.6684	87.37956556
4733.8208	90.24664236
4733.9732	92.88164185
4734.1256	93.91245021
4734.278	91.41277346
4734.4304	87.07317089
4734.5828	83.23933454
4734.7352	83.85450985
4734.8876	87.51294065
4735.04	91.65377408
4735.1924	92.11935766
4735.3448	92.22580488
4735.4972	91.71757862
4735.6496	88.50848684
4735.802	86.39968263
4735.9544	86.57569897
4736.1068	88.05482996
4736.2592	89.57343461
4736.4116	90.40042159
4736.564	91.1759851
4736.7164	90.72539438
4736.8688	87.8997971
4737.0212	84.93051827
4737.1736	84.01782674
4737.326	84.58771573
4737.4784	84.10429234
4737.6308	83.39147056
4737.7832	84.41350427
4737.9356	85.69920923
4738.088	86.78101807
4738.2404	87.64909252
4738.3928	89.12119496
4738.5452	89.62826131
4738.6976	87.27967616
4738.85	86.72742984
4739.0024	86.61103469
4739.1548	84.90602232
4739.3072	85.60310533
4739.4596	86.13593089
4739.612	85.31627847
4739.7644	85.31585623
4739.9168	85.55595469
4740.0692	85.41061915
4740.2216	85.62044186
4740.374	85.88981696
4740.5264	84.59644095
4740.6788	83.93968689
4740.8312	85.32781819
4740.9836	86.10442162
4741.136	86.01910796
4741.2884	87.50404432
4741.4408	87.78745945
4741.5932	84.76204341
4741.7456	83.53594018
4741.898	85.89169246
4742.0504	88.83213601
4742.2028	91.55794925
4742.3552	90.6175018
4742.5076	87.71077883
4742.66	84.41221185
4742.8124	83.236904
4742.9648	82.4271405
4743.1172	82.69142854
4743.2696	82.97677111
4743.422	82.36633434
4743.5744	81.05854266
4743.7268	79.39049577
4743.8792	78.58664831
4744.0316	79.70876745
4744.184	80.85641026
4744.3364	82.42699064
4744.4888	84.99535024
4744.6412	83.76611677
4744.7936	82.89344912
4744.946	85.29065523
4745.0984	86.52507117
4745.2508	84.58556993
4745.4032	81.31293738
4745.5556	80.60578274
4745.708	81.05969884
4745.8604	81.72472589
4746.0128	82.00855798
4746.1652	83.81364454
4746.3176	83.83764457
4746.47	82.252687
4746.6224	82.44512006
4746.7748	83.74849068
4746.9272	85.08641047
4747.0796	86.81659297
4747.232	86.01072674
4747.3844	84.5493621
4747.5368	84.4076881
4747.6892	83.09290857
4747.8416	83.48453666
4747.994	88.07166068
4748.1464	90.05904535
4748.2988	88.65011307
4748.4512	87.23479334
4748.6036	86.90679169
4748.756	85.55280486
4748.9084	83.83175481
4749.0608	83.82019124
4749.2132	82.32077267
4749.3656	83.07051713
4749.518	85.73352114
4749.6704	86.91072675
4749.8228	85.22533374
4749.9752	85.6319026
4750.1276	87.51595026
4750.28	86.74629892
4750.4324	85.76160629
4750.5848	85.66570841
4750.7372	84.2727743
4750.8896	82.62804987
4751.042	83.15802688
4751.1944	85.11158572
4751.3468	85.03275974
4751.4992	86.2700043
4751.6516	88.29213307
4751.804	89.31255389
4751.9564	89.60902032
4752.1088	87.70705093
4752.2612	85.50763258
4752.4136	86.95188738
4752.566	88.44491085
4752.7184	85.92453554
4752.8708	83.19328
4753.0232	82.39333555
4753.1756	82.45747708
4753.328	83.94984243
4753.4804	87.75768186
4753.6328	88.46027488
4753.7852	87.20387922
4753.9376	86.41190158
4754.09	85.8399129
4754.2424	86.13323691
4754.3948	86.35585825
4754.5472	85.87119646
4754.6996	85.72376031
4754.852	83.34189148
4755.0044	80.49956263
4755.1568	80.56235655
4755.3092	80.67108377
4755.4616	80.98811851
4755.614	84.10103927
4755.7664	86.08243456
4755.9188	87.97024245
4756.0712	88.122573
4756.2236	85.52003329
4756.376	84.73289288
4756.5284	86.68509747
4756.6808	86.86042565
4756.8332	86.90373838
4756.9856	87.9049654
4757.138	88.99999105
4757.2904	89.05671022
4757.4428	88.74161656
4757.5952	89.58036364
4757.7476	89.87381629
4757.9	89.0764142
4758.0524	87.27564068
4758.2048	86.02194752
4758.3572	85.56358336
4758.5096	84.7087885
4758.662	85.09779766
4758.8144	88.09686091
4758.9668	91.22807902
4759.1192	91.22052839
4759.2716	88.11802511
4759.424	82.50717229
4759.5764	80.41771792
4759.7288	78.81429362
4759.8812	78.41813531
4760.0336	79.83738096
4760.186	81.18940319
4760.3384	81.58126733
4760.4908	82.70841453
4760.6432	83.18951994
4760.7956	81.4243029
4760.948	81.08528199
4761.1004	81.55846069
4761.2528	80.24633703
4761.4052	80.10902717
4761.5576	80.92578653
4761.71	79.96456336
4761.8624	78.29411665
4762.0148	78.94977082
4762.1672	82.20761902
4762.3196	85.12480412
4762.472	85.71120749
4762.6244	84.73717042
4762.7768	84.32704673
4762.9292	84.26485117
4763.0816	85.35187308
4763.234	85.89606833
4763.3864	83.59203832
4763.5388	81.11385461
4763.6912	81.55472212
4763.8436	78.0416678
4763.996	75.71741519
4764.1484	79.0560178
4764.3008	80.41209542
4764.4532	78.58025195
4764.6056	77.56247626
4764.758	78.80599074
4764.9104	79.49113527
4765.0628	79.65932298
4765.2152	80.83272108
4765.3676	82.94150327
4765.52	84.0566298
4765.6724	83.00372281
4765.8248	81.57318326
4765.9772	79.59086076
4766.1296	80.40834673
4766.282	82.80774977
4766.4344	81.27611709
4766.5868	80.00402537
4766.7392	82.01891229
4766.8916	82.54754883
4767.044	80.59520208
4767.1964	80.48662001
4767.3488	83.45712753
4767.5012	84.70343815
4767.6536	86.11091882
4767.806	87.30818256
4767.9584	88.59144995
4768.1108	87.95482623
4768.2632	85.19725908
4768.4156	82.93601809
4768.568	81.22237105
4768.7204	80.676677
4768.8728	78.14596291
4769.0252	74.90116735
4769.1776	76.3757499
4769.33	78.59344863
4769.4824	79.05441329
4769.6348	79.05312965
4769.7872	80.14641282
4769.9396	81.49731047
4770.092	83.0988926
4770.2444	82.98669468
4770.3968	81.49012925
4770.5492	80.24578854
4770.7016	79.80213588
4770.854	76.04805524
4771.0064	73.54329969
4771.1588	72.67295376
4771.3112	73.94729826
4771.4636	77.34403445
4771.616	78.97982826
4771.7684	81.19432288
4771.9208	82.65251663
4772.0732	81.81049115
4772.2256	80.96078559
4772.378	81.5377042
4772.5304	79.82726831
4772.6828	78.65210458
4772.8352	78.90247902
4772.9876	77.50588435
4773.14	78.59976241
4773.2924	79.49391913
4773.4448	77.98092345
4773.5972	76.14286764
4773.7496	77.87908754
4773.902	80.5065783
4774.0544	81.47354726
4774.2068	82.5936408
4774.3592	81.69993276
4774.5116	80.8973363
4774.664	79.86004804
4774.8164	79.60800485
4774.9688	80.04038798
4775.1212	79.40213048
4775.2736	77.06845299
4775.426	76.05943815
4775.5784	78.86005621
4775.7308	80.50992988
4775.8832	81.0343337
4776.0356	80.22603895
4776.188	79.83050774
4776.3404	80.44168452
4776.4928	80.90089348
4776.6452	80.62989196
4776.7976	79.46400457
4776.95	79.13689992
4777.1024	79.35788845
4777.2548	78.86086153
4777.4072	78.49443167
4777.5596	78.76130952
4777.712	78.85417704
4777.8644	78.55652182
4778.0168	78.35595982
4778.1692	80.71162033
4778.3216	84.23847886
4778.474	86.10345387
4778.6264	83.01038431
4778.7788	79.32494097
4778.9312	78.25298263
4779.0836	76.04873488
4779.236	74.68538958
4779.3884	76.55067585
4779.5408	79.16932897
4779.6932	79.9335864
4779.8456	79.38252525
4779.998	76.333598
4780.1504	76.57263813
4780.3028	80.21474996
4780.4552	81.94873145
4780.6076	84.35372737
4780.76	83.63755448
4780.9124	82.31814423
4781.0648	84.25678257
4781.2172	83.77390798
4781.3696	79.52055685
4781.522	77.11169329
4781.6744	78.19762421
4781.8268	78.2908597
4781.9792	78.60421397
4782.1316	79.0216703
4782.284	77.89000219
4782.4364	76.17483022
4782.5888	75.94209594
4782.7412	78.76042195
4782.8936	80.29019656
4783.046	81.29084854
4783.1984	82.55905734
4783.3508	83.21981295
4783.5032	82.63745018
4783.6556	79.68436822
4783.808	79.44498056
4783.9604	80.74428941
4784.1128	78.48015497
4784.2652	76.72704429
4784.4176	78.30323502
4784.57	79.21317544
4784.7224	79.1152691
4784.8748	79.22389128
4785.0272	78.42300866
4785.1796	78.00614669
4785.332	77.73139281
4785.4844	77.48786129
4785.6368	78.02718401
4785.7892	79.74645215
4785.9416	79.93839578
4786.094	78.77147509
4786.2464	78.42577002
4786.3988	79.95392458
4786.5512	81.83446906
4786.7036	81.74897437
4786.856	80.03582442
4787.0084	78.82154746
4787.1608	79.24747418
4787.3132	80.94379136
4787.4656	82.82528847
4787.618	83.54047736
4787.7704	81.52793337
4787.9228	81.42292579
4788.0752	82.5719824
4788.2276	82.38486181
4788.38	81.73795384
4788.5324	80.45393659
4788.6848	78.19224013
4788.8372	76.08177224
4788.9896	76.85130234
4789.142	76.32235753
4789.2944	75.33570125
4789.4468	76.04864993
4789.5992	78.30730521
4789.7516	77.02659541
4789.904	75.79471717
4790.0564	82.26892815
4790.2088	86.22122299
4790.3612	83.94425716
4790.5136	83.4691485
4790.666	84.27385461
4790.8184	82.80455346
4790.9708	81.75368583
4791.1232	81.13687003
4791.2756	81.7082239
4791.428	82.22590714
4791.5804	80.71495807
4791.7328	79.33770766
4791.8852	78.49378282
4792.0376	76.74071598
4792.19	76.43347544
4792.3424	75.56916558
4792.4948	75.83626939
4792.6472	77.18492953
4792.7996	74.90411734
4792.952	72.67087682
4793.1044	72.46470225
4793.2568	73.62930523
4793.4092	75.78865659
4793.5616	78.08476802
4793.714	79.06155297
4793.8664	75.61525879
4794.0188	72.13940633
4794.1712	76.26011201
4794.3236	81.85843507
4794.476	84.6910229
4794.6284	85.42732929
4794.7808	84.635112
4794.9332	79.64600273
4795.0856	77.79538756
4795.238	78.36124561
4795.3904	78.15404603
4795.5428	77.50745488
4795.6952	76.7148794
4795.8476	73.71792672
4796	72.93431011
4796.1524	76.03097637
4796.3048	79.34105838
4796.4572	83.24552082
4796.6096	83.88255651
4796.762	84.08339635
4796.9144	83.84084363
4797.0668	82.00099868
4797.2192	80.81661213
4797.3716	79.95660419
4797.524	77.96552144
4797.6764	77.60638589
4797.8288	79.7493011
4797.9812	83.83691748
4798.1336	87.0560687
4798.286	86.77482515
4798.4384	82.85492595
4798.5908	79.99481247
4798.7432	79.32470156
4798.8956	76.11334686
4799.048	71.62024379
4799.2004	72.48237262
4799.3528	73.22872074
4799.5052	73.69248127
4799.6576	76.94979841
4799.81	79.59729048
4799.9624	84.53267959
4800.1148	86.77373619
4800.2672	89.2668987
4800.4196	89.38691115
4800.572	84.73474653
4800.7244	80.88844222
4800.8768	77.52439703
4801.0292	75.86798798
4801.1816	76.44975224
4801.334	78.07422117
4801.4864	80.68164822
4801.6388	80.78639365
4801.7912	81.09968591
4801.9436	81.9941943
4802.096	82.85388635
4802.2484	82.48210664
4802.4008	80.29622423
4802.5532	76.37980285
4802.7056	72.63131025
4802.858	71.6835818
4803.0104	73.27912898
4803.1628	71.64829026
4803.3152	73.00123417
4803.4676	74.10931406
4803.62	73.48289255
4803.7724	75.29884654
4803.9248	77.56065966
4804.0772	80.93869195
4804.2296	81.73544537
4804.382	80.92076255
4804.5344	81.22452203
4804.6868	79.20933638
4804.8392	76.85958706
4804.9916	75.56033658
4805.144	75.93732883
4805.2964	76.98487171
4805.4488	77.29874339
4805.6012	78.15053533
4805.7536	79.65313902
4805.906	82.89752969
4806.0584	83.27018415
4806.2108	84.02680649
4806.3632	83.55459832
4806.5156	82.32617929
4806.668	82.35455402
4806.8204	82.86435553
4806.9728	83.6133773
4807.1252	82.75814544
4807.2776	81.97778421
4807.43	81.73970209
4807.5824	80.29231024
4807.7348	79.61221062
4807.8872	80.38108213
4808.0396	80.87126826
4808.192	79.88996557
4808.3444	78.31251457
4808.4968	78.23627534
4808.6492	78.78881646
4808.8016	78.75872747
4808.954	79.90243253
4809.1064	81.77488172
4809.2588	82.16491956
4809.4112	82.69202465
4809.5636	82.68971471
4809.716	80.07405102
4809.8684	78.54436906
4810.0208	79.24443699
4810.1732	81.3706433
4810.3256	82.42167037
4810.478	85.27487975
4810.6304	87.6716859
4810.7828	86.51514387
4810.9352	83.34865203
4811.0876	81.37209848
4811.24	80.11656938
4811.3924	79.84757056
4811.5448	79.94635785
4811.6972	78.76631188
4811.8496	78.98497001
4812.002	78.58753888
4812.1544	76.56186849
4812.3068	74.28797013
4812.4592	75.76013711
4812.6116	79.79201615
4812.764	80.84294134
4812.9164	81.78877935
4813.0688	81.60025198
4813.2212	80.28565575
4813.3736	79.41519642
4813.526	78.97163253
4813.6784	80.41896728
4813.8308	80.08372103
4813.9832	76.90742903
4814.1356	74.50993693
4814.288	74.22010817
4814.4404	78.23382992
4814.5928	82.98217749
4814.7452	83.00927412
4814.8976	81.5666235
4815.05	79.77018854
4815.2024	77.91510541
4815.3548	79.56521314
4815.5072	81.6076456
4815.6596	82.3230255
4815.812	83.04663593
4815.9644	82.60707898
4816.1168	79.50640482
4816.2692	77.15581363
4816.4216	77.44592135
4816.574	78.64692937
4816.7264	79.93027476
4816.8788	79.81581011
4817.0312	78.41642953
4817.1836	78.16906586
4817.336	74.26664602
4817.4884	70.41923998
4817.6408	69.13378355
4817.7932	72.12837616
4817.9456	75.3997932
4818.098	76.62132682
4818.2504	77.67440621
4818.4028	77.67415902
4818.5552	78.06130041
4818.7076	79.66946939
4818.86	78.7217576
4819.0124	76.36874096
4819.1648	74.94262612
4819.3172	75.16352801
4819.4696	75.22721865
4819.622	74.85985091
4819.7744	76.92097085
4819.9268	79.62411183
4820.0792	81.1567208
4820.2316	83.7046877
4820.384	83.62769522
4820.5364	80.99328998
4820.6888	79.47673633
4820.8412	79.09996176
4820.9936	78.09670218
4821.146	77.38009016
4821.2984	78.7108553
4821.4508	79.84133066
4821.6032	81.08481976
4821.7556	85.75247884
4821.908	89.48528515
4822.0604	87.34284832
4822.2128	83.25958419
4822.3652	80.53424156
4822.5176	79.91607952
4822.67	78.21801342
4822.8224	77.62519306
4822.9748	79.79636472
4823.1272	81.62029598
4823.2796	82.48584862
4823.432	83.44099697
4823.5844	83.11196614
4823.7368	80.58026084
4823.8892	80.80429452
4824.0416	84.50087274
4824.194	84.21028833
4824.3464	81.14187195
4824.4988	81.95054776
4824.6512	83.6013936
4824.8036	84.1539995
4824.956	85.11533251
4825.1084	83.62806042
4825.2608	81.66302376
4825.4132	82.57758466
4825.5656	84.06401024
4825.718	83.88342816
4825.8704	82.55188353
4826.0228	83.18472728
4826.1752	85.29621757
4826.3276	85.16259988
4826.48	83.94889951
4826.6324	82.39273569
4826.7848	79.9058249
4826.9372	77.88154969
4827.0896	77.79990865
4827.242	80.85184363
4827.3944	83.81691801
4827.5468	81.36344337
4827.6992	77.68849392
4827.8516	74.30411133
4828.004	72.49858828
4828.1564	75.62553447
4828.3088	78.91543231
4828.4612	78.70455513
4828.6136	76.99922837
4828.766	77.07703721
4828.9184	79.20845655
4829.0708	81.08181518
4829.2232	81.60116672
4829.3756	81.67109287
4829.528	80.49137642
4829.6804	79.05513533
4829.8328	79.92530688
4829.9852	80.89486159
4830.1376	78.44274102
4830.29	75.06413294
4830.4424	76.87146793
4830.5948	78.00794788
4830.7472	76.46509681
4830.8996	78.45662224
4831.052	83.30542643
4831.2044	81.87405207
4831.3568	78.85014982
4831.5092	79.06067059
4831.6616	79.4049989
4831.814	79.78972311
4831.9664	79.77532995
4832.1188	77.94396738
4832.2712	76.23844447
4832.4236	77.40212586
4832.576	78.53075457
4832.7284	77.87851303
4832.8808	77.31450843
4833.0332	79.42945358
4833.1856	82.80314107
4833.338	82.54844569
4833.4904	80.50891663
4833.6428	80.04487245
4833.7952	78.82009677
4833.9476	78.50140636
4834.1	76.88460074
4834.2524	74.54697589
4834.4048	73.69966391
4834.5572	74.61801409
4834.7096	77.02367582
4834.862	81.89421024
4835.0144	84.18316288
4835.1668	85.38118556
4835.3192	85.59436458
4835.4716	84.18806974
4835.624	81.50555994
4835.7764	79.71755779
4835.9288	82.1976818
4836.0812	85.0297143
4836.2336	84.80455939
4836.386	83.64609748
4836.5384	81.61259945
4836.6908	78.07332173
4836.8432	78.62873112
4836.9956	82.15768625
4837.148	81.99374064
4837.3004	79.26265738
4837.4528	81.07827107
4837.6052	84.61016902
4837.7576	82.9032419
4837.91	80.38584866
4838.0624	81.12825014
4838.2148	82.00689504
4838.3672	82.04021852
4838.5196	80.91511962
4838.672	79.15475847
4838.8244	77.65256688
4838.9768	77.06603582
4839.1292	77.134757
4839.2816	77.11902148
4839.434	78.3084448
4839.5864	81.12440148
4839.7388	81.2100011
4839.8912	80.79670101
4840.0436	81.546481
4840.196	82.47372354
4840.3484	82.72107556
4840.5008	81.03865209
4840.6532	78.81872664
4840.8056	78.27310572
4840.958	77.48091497
4841.1104	75.37863829
4841.2628	77.36542219
4841.4152	79.45859261
4841.5676	78.59701035
4841.72	78.86762566
4841.8724	79.0196633
4842.0248	78.17216724
4842.1772	76.45666627
4842.3296	75.97400768
4842.482	76.40166657
4842.6344	75.76842126
4842.7868	75.59393055
4842.9392	79.55862047
4843.0916	83.73821783
4843.244	82.66153928
4843.3964	80.69624831
4843.5488	79.71724105
4843.7012	78.48145302
4843.8536	79.0696541
4844.006	79.80434931
4844.1584	79.22437104
4844.3108	79.76219854
4844.4632	80.44980088
4844.6156	81.98557403
4844.768	81.97158171
4844.9204	79.8143085
4845.0728	79.44864264
4845.2252	80.50049811
4845.3776	80.62281595
4845.53	81.11416258
4845.6824	81.89777115
4845.8348	81.76181582
4845.9872	81.71042956
4846.1396	82.16763177
4846.292	81.85760101
4846.4444	82.12052301
4846.5968	81.60253879
4846.7492	79.57561668
4846.9016	78.68241766
4847.054	78.48283215
4847.2064	78.97910516
4847.3588	80.26333717
4847.5112	80.09213163
4847.6636	79.49988401
4847.816	80.33714613
4847.9684	79.73362984
4848.1208	76.87882939
4848.2732	77.2946769
4848.4256	79.33395778
4848.578	78.25184181
4848.7304	77.84279842
4848.8828	78.42650094
4849.0352	78.18228625
4849.1876	79.29907859
4849.34	81.94176829
4849.4924	83.4114342
4849.6448	83.86017869
4849.7972	83.05913256
