Profundidade[m]	Taxa_de_sedimentacao[cm/ka]
5853.9608	12.33009709
5854.1132	12.33009709
5854.2656	12.33009709
5854.418	12.34008097
5854.5704	12.33009709
5854.7228	12.33009709
5854.8752	12.33009709
5855.0276	12.33009709
5855.18	12.33009709
5855.3324	12.33009709
5855.4848	12.34008097
5855.6372	12.33009709
5855.7896	12.33009709
5855.942	12.33009709
5856.0944	12.33009709
5856.2468	12.33009709
5856.3992	12.34008097
5856.5516	12.33009709
5856.704	12.33009709
5856.8564	12.33009709
5857.0088	12.33009709
5857.1612	12.33009709
5857.3136	12.34008097
5857.466	12.33009709
5857.6184	12.33009709
5857.7708	12.33009709
5857.9232	12.33009709
5858.0756	12.33009709
5858.228	12.34008097
5858.3804	12.33009709
5858.5328	12.33009709
5858.6852	12.33009709
5858.8376	12.33009709
5858.99	12.33009709
5859.1424	12.34008097
5859.2948	12.33009709
5859.4472	12.33009709
5859.5996	12.33009709
5859.752	12.33009709
5859.9044	12.33009709
5860.0568	12.34008097
5860.2092	12.33009709
5860.3616	12.33009709
5860.514	12.33009709
5860.6664	12.33009709
5860.8188	12.33009709
5860.9712	12.34008097
5861.1236	12.33009709
5861.276	12.33009709
5861.4284	12.33009709
5861.5808	12.33009709
5861.7332	12.33009709
5861.8856	12.34008097
5862.038	12.33009709
5862.1904	12.33009709
5862.3428	12.33009709
5862.4952	12.33009709
5862.6476	12.33009709
5862.8	12.34008097
5862.9524	12.33009709
5863.1048	12.33009709
5863.2572	12.33009709
5863.4096	12.33009709
5863.562	12.33009709
5863.7144	12.34008097
5863.8668	12.33009709
5864.0192	12.33009709
5864.1716	12.33009709
5864.324	12.33009709
5864.4764	12.33009709
5864.6288	12.33009709
5864.7812	12.34008097
5864.9336	12.33009709
5865.086	12.33009709
5865.2384	12.33009709
5865.3908	12.33009709
5865.5432	12.33009709
5865.6956	12.34008097
5865.848	12.33009709
5866.0004	12.33009709
5866.1528	12.33009709
5866.3052	12.33009709
5866.4576	12.33009709
5866.61	12.34008097
5866.7624	12.33009709
5866.9148	12.33009709
5867.0672	12.33009709
5867.2196	12.33009709
5867.372	12.33009709
5867.5244	12.34008097
5867.6768	12.33009709
5867.8292	12.33009709
5867.9816	12.33009709
5868.134	12.33009709
5868.2864	12.33009709
5868.4388	12.34008097
5868.5912	12.33009709
5868.7436	12.33009709
5868.896	12.33009709
5869.0484	12.33009709
5869.2008	12.33009709
5869.3532	12.34008097
5869.5056	12.33009709
5869.658	12.33009709
5869.8104	12.33009709
5869.9628	12.33009709
5870.1152	12.33009709
5870.2676	12.34008097
5870.42	12.33009709
5870.5724	12.33009709
5870.7248	12.33009709
5870.8772	12.33009709
5871.0296	12.33009709
5871.182	12.34008097
5871.3344	12.33009709
5871.4868	12.33009709
5871.6392	12.33009709
5871.7916	12.33009709
5871.944	12.33009709
5872.0964	12.34008097
5872.2488	12.33009709
5872.4012	12.33009709
5872.5536	12.33009709
5872.706	12.33009709
5872.8584	12.33009709
5873.0108	12.33009709
5873.1632	12.34008097
5873.3156	12.33009709
5873.468	12.33009709
5873.6204	12.33009709
5873.7728	12.33009709
5873.9252	12.33009709
5874.0776	12.34008097
5874.23	12.33009709
5874.3824	12.33009709
5874.5348	12.33009709
5874.6872	12.33009709
5874.8396	12.33009709
5874.992	12.34008097
5875.1444	12.33009709
5875.2968	12.33009709
5875.4492	12.33009709
5875.6016	12.33009709
5875.754	12.33009709
5875.9064	12.34008097
5876.0588	12.33009709
5876.2112	12.33009709
5876.3636	12.33009709
5876.516	12.33009709
5876.6684	12.33009709
5876.8208	12.34008097
5876.9732	12.33009709
5877.1256	12.33009709
5877.278	12.33009709
5877.4304	12.33009709
5877.5828	12.33009709
5877.7352	12.34008097
5877.8876	12.33009709
5878.04	12.33009709
5878.1924	12.33009709
5878.3448	12.33009709
5878.4972	12.33009709
5878.6496	12.34008097
5878.802	12.33009709
5878.9544	12.33009709
5879.1068	12.33009709
5879.2592	12.33009709
5879.4116	12.33009709
5879.564	12.34008097
5879.7164	12.33009709
5879.8688	12.33009709
5880.0212	12.33009709
5880.1736	12.33009709
5880.326	12.33009709
5880.4784	12.34008097
5880.6308	12.33009709
5880.7832	12.33009709
5880.9356	12.33009709
5881.088	12.33009709
5881.2404	12.33009709
5881.3928	12.33009709
5881.5452	12.34008097
5881.6976	12.33009709
5881.85	12.33009709
5882.0024	12.33009709
5882.1548	12.33009709
5882.3072	12.33009709
5882.4596	12.34008097
5882.612	12.33009709
5882.7644	12.33009709
5882.9168	12.33009709
5883.0692	12.33009709
5883.2216	12.33009709
5883.374	12.34008097
5883.5264	12.33009709
5883.6788	12.33009709
5883.8312	12.33009709
5883.9836	12.33009709
5884.136	12.33009709
5884.2884	12.34008097
5884.4408	12.33009709
5884.5932	12.33009709
5884.7456	12.33009709
5884.898	12.33009709
5885.0504	12.33009709
5885.2028	12.34008097
5885.3552	12.33009709
5885.5076	12.33009709
5885.66	12.33009709
5885.8124	12.33009709
5885.9648	12.33009709
5886.1172	12.34008097
5886.2696	12.33009709
5886.422	12.33009709
5886.5744	12.33009709
5886.7268	12.33009709
5886.8792	12.33009709
5887.0316	12.34008097
5887.184	12.33009709
5887.3364	12.33009709
5887.4888	12.33009709
5887.6412	12.33009709
5887.7936	12.33009709
5887.946	12.34008097
5888.0984	12.33009709
5888.2508	12.33009709
5888.4032	12.33009709
5888.5556	12.33009709
5888.708	12.33009709
5888.8604	12.34008097
5889.0128	12.33009709
5889.1652	12.33009709
5889.3176	12.33009709
5889.47	12.33009709
5889.6224	12.33009709
5889.7748	12.34008097
5889.9272	12.33009709
5890.0796	12.33009709
5890.232	12.33009709
5890.3844	12.33009709
5890.5368	12.33009709
5890.6892	12.33009709
5890.8416	12.34008097
5890.994	12.33009709
5891.1464	12.33009709
5891.2988	12.33009709
5891.4512	12.33009709
5891.6036	12.33009709
5891.756	12.34008097
5891.9084	12.33009709
5892.0608	12.33009709
5892.2132	12.33009709
5892.3656	12.33009709
5892.518	12.33009709
5892.6704	12.34008097
5892.8228	12.33009709
5892.9752	12.33009709
5893.1276	12.33009709
5893.28	12.33009709
5893.4324	12.33009709
5893.5848	12.34008097
5893.7372	12.33009709
5893.8896	12.33009709
5894.042	12.33009709
5894.1944	12.33009709
5894.3468	12.33009709
5894.4992	12.34008097
5894.6516	12.33009709
5894.804	12.33009709
5894.9564	12.33009709
5895.1088	12.33009709
5895.2612	12.33009709
5895.4136	12.34008097
5895.566	12.33009709
5895.7184	12.33009709
5895.8708	12.33009709
5896.0232	12.33009709
5896.1756	12.33009709
5896.328	12.34008097
5896.4804	12.33009709
5896.6328	12.33009709
5896.7852	12.33009709
5896.9376	12.33009709
5897.09	12.33009709
5897.2424	12.34008097
5897.3948	12.33009709
5897.5472	12.33009709
5897.6996	12.33009709
5897.852	12.33009709
5898.0044	12.33009709
5898.1568	12.34008097
5898.3092	12.33009709
5898.4616	12.33009709
5898.614	12.33009709
5898.7664	12.33009709
5898.9188	12.33009709
5899.0712	12.33009709
5899.2236	12.34008097
5899.376	12.33009709
5899.5284	12.33009709
5899.6808	12.33009709
5899.8332	12.33009709
5899.9856	12.33009709
5900.138	12.34008097
5900.2904	12.33009709
5900.4428	12.33009709
5900.5952	12.33009709
5900.7476	12.33009709
5900.9	12.33009709
5901.0524	12.34008097
5901.2048	12.33009709
5901.3572	12.33009709
5901.5096	12.33009709
5901.662	12.33009709
5901.8144	12.33009709
5901.9668	12.34008097
5902.1192	12.33009709
5902.2716	12.33009709
5902.424	12.33009709
5902.5764	12.33009709
5902.7288	12.33009709
5902.8812	12.34008097
5903.0336	12.33009709
5903.186	12.33009709
5903.3384	12.33009709
5903.4908	12.33009709
5903.6432	12.33009709
5903.7956	12.34008097
5903.948	12.33009709
5904.1004	12.33009709
5904.2528	12.33009709
5904.4052	12.33009709
5904.5576	12.33009709
5904.71	12.34008097
5904.8624	12.33009709
5905.0148	12.33009709
5905.1672	12.33009709
5905.3196	12.33009709
5905.472	12.33009709
5905.6244	12.34008097
5905.7768	12.33009709
5905.9292	12.33009709
5906.0816	12.33009709
5906.234	12.33009709
5906.3864	12.33009709
5906.5388	12.34008097
5906.6912	12.33009709
5906.8436	12.33009709
5906.996	12.33009709
5907.1484	12.33009709
5907.3008	12.33009709
5907.4532	12.33009709
5907.6056	12.34008097
5907.758	12.33009709
5907.9104	12.33009709
5908.0628	12.33009709
5908.2152	12.33009709
5908.3676	12.33009709
5908.52	12.34008097
5908.6724	12.33009709
5908.8248	12.33009709
5908.9772	12.33009709
5909.1296	12.33009709
5909.282	12.33009709
5909.4344	12.34008097
5909.5868	12.33009709
5909.7392	12.33009709
5909.8916	12.33009709
5910.044	12.33009709
5910.1964	12.33009709
5910.3488	12.34008097
5910.5012	12.33009709
5910.6536	12.33009709
5910.806	12.33009709
5910.9584	12.33009709
5911.1108	12.33009709
5911.2632	12.34008097
5911.4156	12.33009709
5911.568	12.33009709
5911.7204	12.33009709
5911.8728	12.33009709
5912.0252	12.33009709
5912.1776	12.34008097
5912.33	12.33009709
5912.4824	12.33009709
5912.6348	12.33009709
5912.7872	12.33009709
5912.9396	12.33009709
5913.092	12.34008097
5913.2444	12.33009709
5913.3968	12.33009709
5913.5492	12.33009709
5913.7016	12.33009709
5913.854	12.33009709
5914.0064	12.34008097
5914.1588	12.33009709
5914.3112	12.33009709
5914.4636	12.33009709
5914.616	12.33009709
5914.7684	12.33009709
5914.9208	12.34008097
5915.0732	12.33009709
5915.2256	12.33009709
5915.378	12.33009709
5915.5304	12.33009709
5915.6828	12.33009709
5915.8352	12.34008097
5915.9876	12.33009709
5916.14	12.33009709
5916.2924	12.33009709
5916.4448	12.33009709
5916.5972	12.33009709
5916.7496	12.33009709
5916.902	12.34008097
5917.0544	12.33009709
5917.2068	12.33009709
5917.3592	12.33009709
5917.5116	12.33009709
5917.664	12.33009709
5917.8164	12.34008097
5917.9688	12.33009709
5918.1212	12.33009709
5918.2736	12.33009709
5918.426	12.33009709
5918.5784	12.33009709
5918.7308	12.34008097
5918.8832	12.33009709
5919.0356	12.33009709
5919.188	12.33009709
5919.3404	12.33009709
5919.4928	12.33009709
5919.6452	12.34008097
5919.7976	12.33009709
5919.95	12.33009709
5920.1024	12.33009709
5920.2548	12.33009709
5920.4072	12.33009709
5920.5596	12.34008097
5920.712	12.33009709
5920.8644	12.33009709
5921.0168	12.33009709
5921.1692	12.33009709
5921.3216	12.33009709
5921.474	12.34008097
5921.6264	12.33009709
5921.7788	12.33009709
5921.9312	12.33009709
5922.0836	12.33009709
5922.236	12.33009709
5922.3884	12.34008097
5922.5408	12.33009709
5922.6932	12.33009709
5922.8456	12.33009709
5922.998	12.33009709
5923.1504	12.33009709
5923.3028	12.34008097
5923.4552	12.33009709
5923.6076	12.33009709
5923.76	12.33009709
5923.9124	12.33009709
5924.0648	12.33009709
5924.2172	12.34008097
5924.3696	12.33009709
5924.522	12.33009709
5924.6744	12.33009709
5924.8268	12.33009709
5924.9792	12.33009709
5925.1316	12.33009709
5925.284	12.34008097
5925.4364	12.33009709
5925.5888	12.33009709
5925.7412	12.33009709
5925.8936	12.33009709
5926.046	12.33009709
5926.1984	12.34008097
5926.3508	12.33009709
5926.5032	12.33009709
5926.6556	12.33009709
5926.808	12.33009709
5926.9604	12.33009709
5927.1128	12.34008097
5927.2652	12.33009709
5927.4176	12.33009709
5927.57	12.33009709
5927.7224	12.33009709
5927.8748	12.33009709
5928.0272	12.34008097
5928.1796	12.33009709
5928.332	12.33009709
5928.4844	12.33009709
5928.6368	12.33009709
5928.7892	12.33009709
5928.9416	12.34008097
5929.094	12.33009709
5929.2464	12.33009709
5929.3988	12.33009709
5929.5512	12.33009709
5929.7036	12.33009709
5929.856	12.34008097
5930.0084	12.33009709
5930.1608	12.33009709
5930.3132	12.33009709
5930.4656	12.33009709
5930.618	12.33009709
5930.7704	12.34008097
5930.9228	12.33009709
5931.0752	12.33009709
5931.2276	12.33009709
5931.38	12.33009709
5931.5324	12.33009709
5931.6848	12.34008097
5931.8372	12.33009709
5931.9896	12.33009709
5932.142	12.33009709
5932.2944	12.33009709
5932.4468	12.33009709
5932.5992	12.34008097
5932.7516	12.33009709
5932.904	12.33009709
5933.0564	12.33009709
5933.2088	12.33009709
5933.3612	12.33009709
5933.5136	12.33009709
5933.666	12.34008097
5933.8184	12.33009709
5933.9708	12.33009709
5934.1232	12.33009709
5934.2756	12.33009709
5934.428	12.33009709
5934.5804	12.34008097
5934.7328	12.33009709
5934.8852	12.33009709
5935.0376	12.33009709
5935.19	12.33009709
5935.3424	12.33009709
5935.4948	12.34008097
5935.6472	12.33009709
5935.7996	12.33009709
5935.952	12.33009709
5936.1044	12.33009709
5936.2568	12.33009709
5936.4092	12.34008097
5936.5616	12.33009709
5936.714	12.33009709
5936.8664	12.33009709
5937.0188	12.33009709
5937.1712	12.33009709
5937.3236	12.34008097
5937.476	12.33009709
5937.6284	12.33009709
5937.7808	12.33009709
5937.9332	12.33009709
5938.0856	12.33009709
5938.238	12.34008097
5938.3904	12.33009709
5938.5428	12.33009709
5938.6952	12.33009709
5938.8476	12.33009709
5939	12.33009709
5939.1524	12.34008097
5939.3048	12.33009709
5939.4572	12.33009709
5939.6096	12.33009709
5939.762	12.33009709
5939.9144	12.33009709
5940.0668	12.34008097
5940.2192	12.33009709
5940.3716	12.33009709
5940.524	12.33009709
5940.6764	12.33009709
5940.8288	12.33009709
5940.9812	12.34008097
5941.1336	12.33009709
5941.286	12.33009709
5941.4384	12.33009709
5941.5908	12.33009709
5941.7432	12.33009709
5941.8956	12.34008097
5942.048	12.33009709
5942.2004	12.33009709
5942.3528	12.33009709
5942.5052	12.33009709
5942.6576	12.33009709
5942.81	12.33009709
5942.9624	12.34008097
5943.1148	12.33009709
5943.2672	12.33009709
5943.4196	12.33009709
5943.572	12.33009709
5943.7244	12.33009709
5943.8768	12.34008097
5944.0292	12.33009709
5944.1816	12.33009709
5944.334	12.33009709
5944.4864	12.33009709
5944.6388	12.33009709
5944.7912	12.34008097
5944.9436	12.33009709
5945.096	12.33009709
5945.2484	12.33009709
5945.4008	12.33009709
5945.5532	12.33009709
5945.7056	12.34008097
5945.858	12.33009709
5946.0104	12.33009709
5946.1628	12.33009709
5946.3152	12.33009709
5946.4676	12.33009709
5946.62	12.34008097
5946.7724	12.33009709
5946.9248	12.33009709
5947.0772	12.33009709
5947.2296	12.33009709
5947.382	12.33009709
5947.5344	12.34008097
5947.6868	12.33009709
5947.8392	12.33009709
5947.9916	12.33009709
5948.144	12.33009709
5948.2964	12.33009709
5948.4488	12.34008097
5948.6012	12.33009709
5948.7536	12.33009709
5948.906	12.33009709
5949.0584	12.33009709
5949.2108	12.33009709
5949.3632	12.34008097
5949.5156	12.33009709
5949.668	12.33009709
5949.8204	12.33009709
5949.9728	12.33009709
5950.1252	12.33009709
5950.2776	12.34008097
5950.43	12.33009709
5950.5824	12.33009709
5950.7348	12.33009709
5950.8872	12.33009709
5951.0396	12.33009709
5951.192	12.33009709
5951.3444	12.34008097
5951.4968	12.33009709
5951.6492	12.33009709
5951.8016	12.33009709
5951.954	12.33009709
5952.1064	12.33009709
5952.2588	12.34008097
5952.4112	12.33009709
5952.5636	12.33009709
5952.716	12.33009709
5952.8684	12.33009709
5953.0208	12.33009709
5953.1732	12.34008097
5953.3256	12.33009709
5953.478	12.33009709
5953.6304	12.33009709
5953.7828	12.33009709
5953.9352	12.33009709
5954.0876	12.34008097
5954.24	12.33009709
5954.3924	12.33009709
5954.5448	12.33009709
5954.6972	12.33009709
5954.8496	12.33009709
5955.002	12.34008097
5955.1544	12.33009709
5955.3068	12.33009709
5955.4592	12.33009709
5955.6116	12.33009709
5955.764	12.33009709
5955.9164	12.34008097
5956.0688	12.33009709
5956.2212	12.33009709
5956.3736	12.33009709
5956.526	12.33009709
5956.6784	12.33009709
5956.8308	12.34008097
5956.9832	12.33009709
5957.1356	12.33009709
5957.288	12.33009709
5957.4404	12.33009709
5957.5928	12.33009709
5957.7452	12.34008097
5957.8976	12.33009709
5958.05	12.33009709
5958.2024	12.33009709
5958.3548	12.33009709
5958.5072	12.33009709
5958.6596	12.34008097
5958.812	12.33009709
5958.9644	12.33009709
5959.1168	12.33009709
5959.2692	12.33009709
5959.4216	12.33009709
5959.574	12.33009709
5959.7264	12.34008097
5959.8788	12.33009709
5960.0312	12.33009709
5960.1836	12.33009709
5960.336	12.33009709
5960.4884	12.33009709
5960.6408	12.34008097
5960.7932	12.33009709
5960.9456	12.33009709
5961.098	12.33009709
5961.2504	12.33009709
5961.4028	12.33009709
5961.5552	12.34008097
5961.7076	12.33009709
5961.86	12.33009709
5962.0124	12.33009709
5962.1648	12.33009709
5962.3172	12.33009709
5962.4696	12.34008097
5962.622	12.33009709
5962.7744	12.33009709
5962.9268	12.33009709
5963.0792	12.33009709
5963.2316	12.33009709
5963.384	12.34008097
5963.5364	12.33009709
5963.6888	12.33009709
5963.8412	12.33009709
5963.9936	12.33009709
5964.146	12.33009709
5964.2984	12.34008097
5964.4508	12.33009709
5964.6032	12.33009709
5964.7556	12.33009709
5964.908	12.33009709
5965.0604	12.33009709
5965.2128	12.34008097
5965.3652	12.33009709
5965.5176	12.33009709
5965.67	12.33009709
5965.8224	12.33009709
5965.9748	12.33009709
5966.1272	12.34008097
5966.2796	12.33009709
5966.432	12.33009709
5966.5844	12.33009709
5966.7368	12.33009709
5966.8892	12.33009709
5967.0416	12.34008097
5967.194	12.33009709
5967.3464	12.33009709
5967.4988	12.33009709
5967.6512	12.33009709
5967.8036	12.33009709
5967.956	12.34008097
5968.1084	12.33009709
5968.2608	12.33009709
5968.4132	12.33009709
5968.5656	12.33009709
5968.718	12.33009709
5968.8704	12.33009709
5969.0228	12.34008097
5969.1752	12.33009709
5969.3276	12.33009709
5969.48	12.33009709
5969.6324	12.33009709
5969.7848	12.33009709
5969.9372	12.34008097
5970.0896	12.33009709
5970.242	12.33009709
5970.3944	12.33009709
5970.5468	12.33009709
5970.6992	12.33009709
5970.8516	12.34008097
5971.004	12.33009709
5971.1564	12.33009709
5971.3088	12.33009709
5971.4612	12.33009709
5971.6136	12.33009709
5971.766	12.34008097
5971.9184	12.33009709
5972.0708	12.33009709
5972.2232	12.33009709
5972.3756	12.33009709
5972.528	12.33009709
5972.6804	12.34008097
5972.8328	12.33009709
5972.9852	12.33009709
5973.1376	12.33009709
5973.29	12.33009709
5973.4424	12.33009709
5973.5948	12.34008097
5973.7472	12.33009709
5973.8996	12.33009709
5974.052	12.33009709
5974.2044	12.33009709
5974.3568	12.33009709
5974.5092	12.34008097
5974.6616	12.33009709
5974.814	12.33009709
5974.9664	12.33009709
5975.1188	12.33009709
5975.2712	12.33009709
5975.4236	12.34008097
5975.576	12.33009709
5975.7284	12.33009709
5975.8808	12.33009709
5976.0332	12.33009709
5976.1856	12.33009709
5976.338	12.34008097
5976.4904	12.33009709
5976.6428	12.33009709
5976.7952	12.33009709
5976.9476	12.33009709
5977.1	12.33009709
5977.2524	12.33009709
5977.4048	12.34008097
5977.5572	12.33009709
5977.7096	12.33009709
5977.862	12.33009709
5978.0144	12.33009709
5978.1668	12.33009709
5978.3192	12.34008097
5978.4716	12.33009709
5978.624	12.33009709
5978.7764	12.33009709
5978.9288	12.33009709
5979.0812	12.33009709
5979.2336	12.34008097
5979.386	12.33009709
5979.5384	12.33009709
5979.6908	12.33009709
5979.8432	12.33009709
5979.9956	12.33009709
5980.148	12.34008097
5980.3004	12.33009709
5980.4528	12.33009709
5980.6052	12.33009709
5980.7576	12.33009709
5980.91	12.33009709
5981.0624	12.34008097
5981.2148	12.33009709
5981.3672	12.33009709
5981.5196	12.33009709
5981.672	12.33009709
5981.8244	12.33009709
5981.9768	12.34008097
5982.1292	12.33009709
5982.2816	12.33009709
5982.434	12.33009709
5982.5864	12.33009709
5982.7388	12.33009709
5982.8912	12.34008097
5983.0436	12.33009709
5983.196	12.33009709
5983.3484	12.33009709
5983.5008	12.33009709
5983.6532	12.33009709
5983.8056	12.34008097
5983.958	12.33009709
5984.1104	12.33009709
5984.2628	12.33009709
5984.4152	12.33009709
5984.5676	12.33009709
5984.72	12.34008097
5984.8724	12.33009709
5985.0248	12.33009709
5985.1772	12.33009709
5985.3296	12.33009709
5985.482	12.33009709
5985.6344	12.33009709
5985.7868	12.34008097
5985.9392	12.33009709
5986.0916	12.33009709
5986.244	12.33009709
5986.3964	12.33009709
5986.5488	12.33009709
5986.7012	12.34008097
5986.8536	12.33009709
5987.006	12.33009709
5987.1584	12.33009709
5987.3108	12.33009709
5987.4632	12.33009709
5987.6156	12.34008097
5987.768	12.33009709
5987.9204	12.33009709
5988.0728	12.33009709
5988.2252	12.33009709
5988.3776	12.33009709
5988.53	12.34008097
5988.6824	12.33009709
5988.8348	12.33009709
5988.9872	12.33009709
5989.1396	12.33009709
5989.292	12.33009709
5989.4444	12.34008097
5989.5968	12.33009709
5989.7492	12.33009709
5989.9016	12.33009709
5990.054	12.33009709
5990.2064	12.33009709
5990.3588	12.34008097
5990.5112	12.33009709
5990.6636	12.33009709
5990.816	12.33009709
5990.9684	12.33009709
5991.1208	12.33009709
5991.2732	12.34008097
5991.4256	12.33009709
5991.578	12.33009709
5991.7304	12.33009709
5991.8828	12.33009709
5992.0352	12.33009709
5992.1876	12.34008097
5992.34	12.33009709
5992.4924	12.33009709
5992.6448	12.33009709
5992.7972	12.33009709
5992.9496	12.33009709
5993.102	12.34008097
5993.2544	12.33009709
5993.4068	12.33009709
5993.5592	12.33009709
5993.7116	12.33009709
5993.864	12.33009709
5994.0164	12.34008097
5994.1688	12.33009709
5994.3212	12.33009709
5994.4736	12.33009709
5994.626	12.33009709
5994.7784	12.33009709
5994.9308	12.33009709
5995.0832	12.34008097
5995.2356	12.33009709
5995.388	12.33009709
5995.5404	12.33009709
5995.6928	12.33009709
5995.8452	12.33009709
5995.9976	12.34008097
5996.15	12.33009709
5996.3024	12.33009709
5996.4548	12.33009709
5996.6072	12.33009709
5996.7596	12.33009709
5996.912	12.34008097
5997.0644	12.33009709
5997.2168	12.33009709
5997.3692	12.33009709
5997.5216	12.33009709
5997.674	12.33009709
5997.8264	12.34008097
5997.9788	12.33009709
5998.1312	12.33009709
5998.2836	12.33009709
5998.436	12.33009709
5998.5884	12.33009709
5998.7408	12.34008097
5998.8932	12.33009709
5999.0456	12.33009709
5999.198	12.33009709
5999.3504	12.33009709
5999.5028	12.33009709
5999.6552	12.34008097
5999.8076	12.33009709
5999.96	12.33009709
6000.1124	12.33009709
6000.2648	12.33009709
6000.4172	12.33009709
6000.5696	12.34008097
6000.722	12.33009709
6000.8744	12.33009709
6001.0268	12.33009709
6001.1792	12.33009709
6001.3316	12.33009709
6001.484	12.34008097
6001.6364	12.33009709
6001.7888	12.33009709
6001.9412	12.33009709
6002.0936	12.33009709
6002.246	12.33009709
6002.3984	12.34008097
6002.5508	12.33009709
6002.7032	12.33009709
6002.8556	12.33009709
6003.008	12.33009709
6003.1604	12.33009709
6003.3128	12.33009709
6003.4652	12.34008097
6003.6176	12.33009709
6003.77	12.33009709
6003.9224	12.33009709
6004.0748	12.33009709
6004.2272	12.33009709
6004.3796	12.34008097
6004.532	12.33009709
6004.6844	12.33009709
6004.8368	12.33009709
6004.9892	12.33009709
6005.1416	12.33009709
6005.294	12.34008097
6005.4464	12.33009709
6005.5988	12.33009709
6005.7512	12.33009709
6005.9036	12.33009709
6006.056	12.33009709
6006.2084	12.34008097
6006.3608	12.33009709
6006.5132	12.33009709
6006.6656	12.33009709
6006.818	12.33009709
6006.9704	12.33009709
6007.1228	12.34008097
6007.2752	12.33009709
6007.4276	12.33009709
6007.58	12.33009709
6007.7324	12.33009709
6007.8848	12.33009709
6008.0372	12.34008097
6008.1896	12.33009709
6008.342	12.33009709
6008.4944	12.33009709
6008.6468	12.33009709
6008.7992	12.33009709
6008.9516	12.34008097
6009.104	12.33009709
6009.2564	12.33009709
6009.4088	12.33009709
6009.5612	12.33009709
6009.7136	12.33009709
6009.866	12.34008097
6010.0184	12.33009709
6010.1708	12.33009709
6010.3232	12.33009709
6010.4756	12.33009709
6010.628	12.33009709
6010.7804	12.34008097
6010.9328	12.33009709
6011.0852	12.33009709
6011.2376	12.33009709
6011.39	12.33009709
6011.5424	12.33009709
6011.6948	12.33009709
6011.8472	12.34008097
6011.9996	12.33009709
6012.152	12.33009709
6012.3044	12.33009709
6012.4568	12.33009709
6012.6092	12.33009709
6012.7616	12.34008097
6012.914	12.33009709
6013.0664	12.33009709
6013.2188	12.33009709
6013.3712	12.33009709
6013.5236	12.33009709
6013.676	12.34008097
6013.8284	12.33009709
6013.9808	12.33009709
6014.1332	12.33009709
6014.2856	12.33009709
6014.438	12.33009709
6014.5904	12.34008097
6014.7428	12.33009709
6014.8952	12.33009709
6015.0476	12.33009709
6015.2	12.33009709
6015.3524	12.33009709
6015.5048	12.34008097
6015.6572	12.33009709
6015.8096	12.33009709
6015.962	12.33009709
6016.1144	12.33009709
6016.2668	12.33009709
6016.4192	12.34008097
6016.5716	12.33009709
6016.724	12.33009709
6016.8764	12.33009709
6017.0288	12.33009709
6017.1812	12.33009709
6017.3336	12.34008097
6017.486	12.33009709
6017.6384	12.33009709
6017.7908	12.33009709
6017.9432	12.33009709
6018.0956	12.33009709
6018.248	12.34008097
6018.4004	12.33009709
6018.5528	12.33009709
6018.7052	12.33009709
6018.8576	12.33009709
6019.01	12.33009709
6019.1624	12.34008097
6019.3148	12.33009709
6019.4672	12.33009709
6019.6196	12.33009709
6019.772	12.33009709
6019.9244	12.33009709
6020.0768	12.34008097
6020.2292	12.33009709
6020.3816	12.33009709
6020.534	12.33009709
6020.6864	12.33009709
6020.8388	12.33009709
6020.9912	12.33009709
6021.1436	12.34008097
6021.296	12.33009709
6021.4484	12.33009709
6021.6008	12.33009709
6021.7532	12.33009709
6021.9056	12.33009709
6022.058	12.34008097
6022.2104	12.33009709
6022.3628	12.33009709
6022.5152	12.33009709
6022.6676	12.33009709
6022.82	12.33009709
6022.9724	12.34008097
6023.1248	12.33009709
6023.2772	12.33009709
6023.4296	12.33009709
6023.582	12.33009709
6023.7344	12.33009709
6023.8868	12.34008097
6024.0392	12.33009709
6024.1916	12.33009709
6024.344	12.33009709
6024.4964	12.33009709
6024.6488	12.33009709
6024.8012	12.34008097
6024.9536	12.33009709
6025.106	12.33009709
6025.2584	12.33009709
6025.4108	12.33009709
6025.5632	12.33009709
6025.7156	12.34008097
6025.868	12.33009709
6026.0204	12.33009709
6026.1728	12.33009709
6026.3252	12.33009709
6026.4776	12.33009709
6026.63	12.34008097
6026.7824	12.33009709
6026.9348	12.33009709
6027.0872	12.33009709
6027.2396	12.33009709
6027.392	12.33009709
6027.5444	12.34008097
6027.6968	12.33009709
6027.8492	12.33009709
6028.0016	12.33009709
6028.154	12.33009709
6028.3064	12.33009709
6028.4588	12.34008097
6028.6112	12.33009709
6028.7636	12.33009709
6028.916	12.33009709
6029.0684	12.33009709
6029.2208	12.33009709
6029.3732	12.33009709
6029.5256	12.34008097
6029.678	12.33009709
6029.8304	12.33009709
6029.9828	12.33009709
6030.1352	12.33009709
6030.2876	12.33009709
6030.44	12.34008097
6030.5924	12.33009709
6030.7448	12.33009709
6030.8972	12.33009709
6031.0496	12.33009709
6031.202	12.33009709
6031.3544	12.34008097
6031.5068	12.33009709
6031.6592	12.33009709
6031.8116	12.33009709
6031.964	12.33009709
6032.1164	12.33009709
6032.2688	12.34008097
6032.4212	12.33009709
6032.5736	12.33009709
6032.726	12.33009709
6032.8784	12.33009709
6033.0308	12.33009709
6033.1832	12.34008097
6033.3356	12.33009709
6033.488	12.33009709
6033.6404	12.33009709
6033.7928	12.33009709
6033.9452	12.33009709
6034.0976	12.34008097
6034.25	12.33009709
