Profundidade[m]	Idade[Ma]
6193.8128	104.601718
6193.9652	104.602954
6194.1176	104.60419
6194.27	104.605425
6194.4224	104.606661
6194.5748	104.607897
6194.7272	104.609133
6194.8796	104.610369
6195.032	104.611605
6195.1844	104.61284
6195.3368	104.614076
6195.4892	104.615312
6195.6416	104.616548
6195.794	104.617784
6195.9464	104.61902
6196.0988	104.620255
6196.2512	104.621491
6196.4036	104.622727
6196.556	104.623963
6196.7084	104.625199
6196.8608	104.626435
6197.0132	104.62767
6197.1656	104.628906
6197.318	104.630142
6197.4704	104.631378
6197.6228	104.632614
6197.7752	104.63385
6197.9276	104.635085
6198.08	104.636321
6198.2324	104.637557
6198.3848	104.638793
6198.5372	104.640029
6198.6896	104.641265
6198.842	104.6425
6198.9944	104.643736
6199.1468	104.644972
6199.2992	104.646208
6199.4516	104.647444
6199.604	104.64868
6199.7564	104.649915
6199.9088	104.651151
6200.0612	104.652387
6200.2136	104.653623
6200.366	104.654859
6200.5184	104.656095
6200.6708	104.65733
6200.8232	104.658566
6200.9756	104.659802
6201.128	104.661038
6201.2804	104.662274
6201.4328	104.66351
6201.5852	104.664745
6201.7376	104.665981
6201.89	104.667217
6202.0424	104.668453
6202.1948	104.669689
6202.3472	104.670925
6202.4996	104.67216
6202.652	104.673396
6202.8044	104.674632
6202.9568	104.675868
6203.1092	104.677104
6203.2616	104.67834
6203.414	104.679576
6203.5664	104.680811
6203.7188	104.682047
6203.8712	104.683283
6204.0236	104.684519
6204.176	104.685755
6204.3284	104.686991
6204.4808	104.688226
6204.6332	104.689462
6204.7856	104.690698
6204.938	104.691934
6205.0904	104.69317
6205.2428	104.694406
6205.3952	104.695641
6205.5476	104.696877
6205.7	104.698113
6205.8524	104.699349
6206.0048	104.700585
6206.1572	104.701821
6206.3096	104.703056
6206.462	104.704292
6206.6144	104.705528
6206.7668	104.706764
6206.9192	104.708
6207.0716	104.709236
6207.224	104.710471
6207.3764	104.711707
6207.5288	104.712943
6207.6812	104.714179
6207.8336	104.715415
6207.986	104.716651
6208.1384	104.717886
6208.2908	104.719122
6208.4432	104.720358
6208.5956	104.721594
6208.748	104.72283
6208.9004	104.724066
6209.0528	104.725301
6209.2052	104.726537
6209.3576	104.727773
6209.51	104.729009
6209.6624	104.730245
6209.8148	104.731481
6209.9672	104.732716
6210.1196	104.733952
6210.272	104.735188
6210.4244	104.736424
6210.5768	104.73766
6210.7292	104.738896
6210.8816	104.740131
6211.034	104.741367
6211.1864	104.742603
6211.3388	104.743839
6211.4912	104.745075
6211.6436	104.746311
6211.796	104.747547
6211.9484	104.748782
6212.1008	104.750018
6212.2532	104.751254
6212.4056	104.75249
6212.558	104.753726
6212.7104	104.754962
6212.8628	104.756197
6213.0152	104.757433
6213.1676	104.758669
6213.32	104.759905
6213.4724	104.761141
6213.6248	104.762377
6213.7772	104.763612
6213.9296	104.764848
6214.082	104.766084
6214.2344	104.76732
6214.3868	104.768556
6214.5392	104.769792
6214.6916	104.771027
6214.844	104.772263
6214.9964	104.773499
6215.1488	104.774735
6215.3012	104.775971
6215.4536	104.777207
6215.606	104.778442
6215.7584	104.779678
6215.9108	104.780914
6216.0632	104.78215
6216.2156	104.783386
6216.368	104.784622
6216.5204	104.785857
6216.6728	104.787093
6216.8252	104.788329
6216.9776	104.789565
6217.13	104.790801
6217.2824	104.792037
6217.4348	104.793272
6217.5872	104.794508
6217.7396	104.795744
6217.892	104.79698
6218.0444	104.798216
6218.1968	104.799452
6218.3492	104.800687
6218.5016	104.801923
6218.654	104.803159
6218.8064	104.804395
6218.9588	104.805631
6219.1112	104.806867
6219.2636	104.808102
6219.416	104.809338
6219.5684	104.810574
6219.7208	104.81181
6219.8732	104.813046
6220.0256	104.814282
6220.178	104.815518
6220.3304	104.816753
6220.4828	104.817989
6220.6352	104.819225
6220.7876	104.820461
6220.94	104.821697
6221.0924	104.822933
6221.2448	104.824168
6221.3972	104.825404
6221.5496	104.82664
6221.702	104.827876
6221.8544	104.829112
6222.0068	104.830348
6222.1592	104.831583
6222.3116	104.832819
6222.464	104.834055
6222.6164	104.835291
6222.7688	104.836527
6222.9212	104.837763
6223.0736	104.838998
6223.226	104.840234
6223.3784	104.84147
6223.5308	104.842706
6223.6832	104.843942
6223.8356	104.845178
6223.988	104.846413
6224.1404	104.847649
6224.2928	104.848885
6224.4452	104.850121
6224.5976	104.851357
6224.75	104.852593
6224.9024	104.853828
6225.0548	104.855064
6225.2072	104.8563
6225.3596	104.857536
6225.512	104.858772
6225.6644	104.860008
6225.8168	104.861243
6225.9692	104.862479
6226.1216	104.863715
6226.274	104.864951
6226.4264	104.866187
6226.5788	104.867423
6226.7312	104.868658
6226.8836	104.869894
6227.036	104.87113
6227.1884	104.872366
6227.3408	104.873602
6227.4932	104.874838
6227.6456	104.876073
6227.798	104.877309
6227.9504	104.878545
6228.1028	104.879781
6228.2552	104.881017
6228.4076	104.882253
6228.56	104.883488
6228.7124	104.884724
6228.8648	104.88596
6229.0172	104.887196
6229.1696	104.888432
6229.322	104.889668
6229.4744	104.890904
6229.6268	104.892139
6229.7792	104.893375
6229.9316	104.894611
6230.084	104.895847
6230.2364	104.897083
6230.3888	104.898319
6230.5412	104.899554
6230.6936	104.90079
6230.846	104.902026
6230.9984	104.903262
6231.1508	104.904498
6231.3032	104.905734
6231.4556	104.906969
6231.608	104.908205
6231.7604	104.909441
6231.9128	104.910677
6232.0652	104.911913
6232.2176	104.913149
6232.37	104.914384
6232.5224	104.91562
6232.6748	104.916856
6232.8272	104.918092
6232.9796	104.919328
6233.132	104.920564
6233.2844	104.921799
6233.4368	104.923035
6233.5892	104.924271
6233.7416	104.925507
6233.894	104.926743
6234.0464	104.927979
6234.1988	104.929214
6234.3512	104.93045
6234.5036	104.931686
6234.656	104.932922
6234.8084	104.934158
6234.9608	104.935394
6235.1132	104.936629
6235.2656	104.937865
6235.418	104.939101
6235.5704	104.940337
6235.7228	104.941573
6235.8752	104.942809
6236.0276	104.944044
6236.18	104.94528
6236.3324	104.946516
6236.4848	104.947752
6236.6372	104.948988
6236.7896	104.950224
6236.942	104.951459
6237.0944	104.952695
6237.2468	104.953931
6237.3992	104.955167
6237.5516	104.956403
6237.704	104.957639
6237.8564	104.958875
6238.0088	104.96011
6238.1612	104.961346
6238.3136	104.962582
6238.466	104.963818
6238.6184	104.965054
6238.7708	104.96629
6238.9232	104.967525
6239.0756	104.968761
6239.228	104.969997
6239.3804	104.971233
6239.5328	104.972469
6239.6852	104.973705
6239.8376	104.97494
6239.99	104.976176
6240.1424	104.977412
6240.2948	104.978648
6240.4472	104.979884
6240.5996	104.98112
6240.752	104.982355
6240.9044	104.983591
6241.0568	104.984827
6241.2092	104.986063
6241.3616	104.987299
6241.514	104.988535
6241.6664	104.98977
6241.8188	104.991006
6241.9712	104.992242
6242.1236	104.993478
6242.276	104.994714
6242.4284	104.99595
6242.5808	104.997185
6242.7332	104.998421
6242.8856	104.999657
6243.038	105.000893
6243.1904	105.002129
6243.3428	105.003365
6243.4952	105.0046
6243.6476	105.005836
6243.8	105.007072
6243.9524	105.008308
6244.1048	105.009544
6244.2572	105.01078
6244.4096	105.012015
6244.562	105.013251
6244.7144	105.014487
6244.8668	105.015723
6245.0192	105.016959
6245.1716	105.018195
6245.324	105.01943
6245.4764	105.020666
6245.6288	105.021902
6245.7812	105.023138
6245.9336	105.024374
6246.086	105.02561
6246.2384	105.026846
6246.3908	105.028081
6246.5432	105.029317
6246.6956	105.030553
6246.848	105.031789
6247.0004	105.033025
6247.1528	105.034261
6247.3052	105.035496
6247.4576	105.036732
6247.61	105.037968
6247.7624	105.039204
6247.9148	105.04044
6248.0672	105.041676
6248.2196	105.042911
6248.372	105.044147
6248.5244	105.045383
6248.6768	105.046619
6248.8292	105.047855
6248.9816	105.049091
6249.134	105.050326
6249.2864	105.051562
6249.4388	105.052798
6249.5912	105.054034
6249.7436	105.05527
6249.896	105.056506
6250.0484	105.057741
6250.2008	105.058977
6250.3532	105.060213
6250.5056	105.061449
6250.658	105.062685
6250.8104	105.063921
6250.9628	105.065156
6251.1152	105.066392
6251.2676	105.067628
6251.42	105.068864
6251.5724	105.0701
6251.7248	105.071336
6251.8772	105.072571
6252.0296	105.073807
6252.182	105.075043
6252.3344	105.076279
6252.4868	105.077515
6252.6392	105.078751
6252.7916	105.079986
6252.944	105.081222
6253.0964	105.082458
6253.2488	105.083694
6253.4012	105.08493
6253.5536	105.086166
6253.706	105.087401
6253.8584	105.088637
6254.0108	105.089873
6254.1632	105.091109
6254.3156	105.092345
6254.468	105.093581
6254.6204	105.094816
6254.7728	105.096052
6254.9252	105.097288
6255.0776	105.098524
6255.23	105.09976
6255.3824	105.100996
6255.5348	105.102232
6255.6872	105.103467
6255.8396	105.104703
6255.992	105.105939
6256.1444	105.107175
6256.2968	105.108411
6256.4492	105.109647
6256.6016	105.110882
6256.754	105.112118
6256.9064	105.113354
6257.0588	105.11459
6257.2112	105.115826
6257.3636	105.117062
6257.516	105.118297
6257.6684	105.119533
6257.8208	105.120769
6257.9732	105.122005
6258.1256	105.123241
6258.278	105.124477
6258.4304	105.125712
6258.5828	105.126948
6258.7352	105.128184
6258.8876	105.12942
6259.04	105.130656
6259.1924	105.131892
6259.3448	105.133127
6259.4972	105.134363
6259.6496	105.135599
6259.802	105.136835
6259.9544	105.138071
6260.1068	105.139307
6260.2592	105.140542
6260.4116	105.141778
6260.564	105.143014
6260.7164	105.14425
6260.8688	105.145486
6261.0212	105.146722
6261.1736	105.147957
6261.326	105.149193
6261.4784	105.150429
6261.6308	105.151665
6261.7832	105.152901
6261.9356	105.154137
6262.088	105.155372
6262.2404	105.156608
6262.3928	105.157844
6262.5452	105.15908
6262.6976	105.160316
6262.85	105.161552
6263.0024	105.162787
6263.1548	105.164023
6263.3072	105.165259
6263.4596	105.166495
6263.612	105.167731
6263.7644	105.168967
6263.9168	105.170203
6264.0692	105.171438
6264.2216	105.172674
6264.374	105.17391
6264.5264	105.175146
6264.6788	105.176382
6264.8312	105.177618
6264.9836	105.178853
6265.136	105.180089
6265.2884	105.181325
6265.4408	105.182561
6265.5932	105.183797
6265.7456	105.185033
6265.898	105.186268
6266.0504	105.187504
6266.2028	105.18874
6266.3552	105.189976
6266.5076	105.191212
6266.66	105.192448
6266.8124	105.193683
6266.9648	105.194919
6267.1172	105.196155
6267.2696	105.197391
6267.422	105.198627
6267.5744	105.199863
6267.7268	105.201098
6267.8792	105.202334
6268.0316	105.20357
6268.184	105.204806
6268.3364	105.206042
6268.4888	105.207278
6268.6412	105.208513
6268.7936	105.209749
6268.946	105.210985
6269.0984	105.212221
6269.2508	105.213457
6269.4032	105.214693
6269.5556	105.215928
6269.708	105.217164
6269.8604	105.2184
6270.0128	105.219636
6270.1652	105.220872
6270.3176	105.222108
6270.47	105.223343
6270.6224	105.224579
6270.7748	105.225815
6270.9272	105.227051
6271.0796	105.228287
6271.232	105.229523
6271.3844	105.230758
6271.5368	105.231994
6271.6892	105.23323
6271.8416	105.234466
6271.994	105.235702
6272.1464	105.236938
6272.2988	105.238174
6272.4512	105.239409
6272.6036	105.240645
6272.756	105.241881
6272.9084	105.243117
6273.0608	105.244353
6273.2132	105.245589
6273.3656	105.246824
6273.518	105.24806
6273.6704	105.249296
6273.8228	105.250532
6273.9752	105.251768
6274.1276	105.253004
6274.28	105.254239
6274.4324	105.255475
6274.5848	105.256711
6274.7372	105.257947
6274.8896	105.259183
6275.042	105.260419
6275.1944	105.261654
6275.3468	105.26289
6275.4992	105.264126
6275.6516	105.265362
6275.804	105.266598
6275.9564	105.267834
6276.1088	105.269069
6276.2612	105.270305
6276.4136	105.271541
6276.566	105.272777
6276.7184	105.274013
6276.8708	105.275249
6277.0232	105.276484
6277.1756	105.27772
6277.328	105.278956
6277.4804	105.280192
6277.6328	105.281428
6277.7852	105.282664
6277.9376	105.283899
6278.09	105.285135
6278.2424	105.286371
6278.3948	105.287607
6278.5472	105.288843
6278.6996	105.290079
6278.852	105.291314
6279.0044	105.29255
6279.1568	105.293786
6279.3092	105.295022
6279.4616	105.296258
6279.614	105.297494
6279.7664	105.298729
6279.9188	105.299965
6280.0712	105.301201
6280.2236	105.302437
6280.376	105.303673
6280.5284	105.304909
6280.6808	105.306144
6280.8332	105.30738
6280.9856	105.308616
6281.138	105.309852
6281.2904	105.311088
6281.4428	105.312324
6281.5952	105.31356
6281.7476	105.314795
6281.9	105.316031
6282.0524	105.317267
6282.2048	105.318503
6282.3572	105.319739
6282.5096	105.320975
6282.662	105.32221
6282.8144	105.323446
6282.9668	105.324682
6283.1192	105.325918
6283.2716	105.327154
6283.424	105.32839
6283.5764	105.329625
6283.7288	105.330861
6283.8812	105.332097
6284.0336	105.333333
6284.186	105.334569
6284.3384	105.335805
6284.4908	105.33704
6284.6432	105.338276
6284.7956	105.339512
6284.948	105.340748
6285.1004	105.341984
6285.2528	105.34322
6285.4052	105.344455
6285.5576	105.345691
6285.71	105.346927
6285.8624	105.348163
6286.0148	105.349399
6286.1672	105.350635
6286.3196	105.35187
6286.472	105.353106
6286.6244	105.354342
6286.7768	105.355578
6286.9292	105.356814
6287.0816	105.35805
6287.234	105.359285
6287.3864	105.360521
6287.5388	105.361757
6287.6912	105.362993
6287.8436	105.364229
6287.996	105.365465
6288.1484	105.3667
6288.3008	105.367936
6288.4532	105.369172
6288.6056	105.370408
6288.758	105.371644
6288.9104	105.37288
6289.0628	105.374115
6289.2152	105.375351
6289.3676	105.376587
6289.52	105.377823
6289.6724	105.379059
6289.8248	105.380295
6289.9772	105.381531
6290.1296	105.382766
6290.282	105.384002
6290.4344	105.385238
6290.5868	105.386474
6290.7392	105.38771
6290.8916	105.388946
6291.044	105.390181
6291.1964	105.391417
6291.3488	105.392653
6291.5012	105.393889
6291.6536	105.395125
6291.806	105.396361
6291.9584	105.397596
6292.1108	105.398832
6292.2632	105.400068
6292.4156	105.401304
6292.568	105.40254
6292.7204	105.403776
6292.8728	105.405011
6293.0252	105.406247
6293.1776	105.407483
6293.33	105.408719
6293.4824	105.409955
6293.6348	105.411191
6293.7872	105.412426
6293.9396	105.413662
6294.092	105.414898
6294.2444	105.416134
6294.3968	105.41737
6294.5492	105.418606
6294.7016	105.419841
6294.854	105.421077
6295.0064	105.422313
6295.1588	105.423549
6295.3112	105.424785
6295.4636	105.426021
6295.616	105.427256
6295.7684	105.428492
6295.9208	105.429728
6296.0732	105.430964
6296.2256	105.4322
6296.378	105.433436
6296.5304	105.434671
6296.6828	105.435907
6296.8352	105.437143
6296.9876	105.438379
6297.14	105.439615
6297.2924	105.440851
6297.4448	105.442086
6297.5972	105.443322
6297.7496	105.444558
6297.902	105.445794
6298.0544	105.44703
6298.2068	105.448266
6298.3592	105.449502
6298.5116	105.450737
6298.664	105.451973
6298.8164	105.453209
6298.9688	105.454445
6299.1212	105.455681
6299.2736	105.456917
6299.426	105.458152
6299.5784	105.459388
6299.7308	105.460624
6299.8832	105.46186
6300.0356	105.463096
6300.188	105.464332
6300.3404	105.465567
6300.4928	105.466803
6300.6452	105.468039
6300.7976	105.469275
6300.95	105.470511
6301.1024	105.471747
6301.2548	105.472982
6301.4072	105.474218
6301.5596	105.475454
6301.712	105.47669
6301.8644	105.477926
6302.0168	105.479162
6302.1692	105.480397
6302.3216	105.481633
6302.474	105.482869
6302.6264	105.484105
6302.7788	105.485341
6302.9312	105.486577
6303.0836	105.487812
6303.236	105.489048
6303.3884	105.490284
6303.5408	105.49152
6303.6932	105.492756
6303.8456	105.493992
6303.998	105.495227
6304.1504	105.496463
6304.3028	105.497699
6304.4552	105.498935
6304.6076	105.500171
6304.76	105.501407
6304.9124	105.502642
6305.0648	105.503878
6305.2172	105.505114
6305.3696	105.50635
6305.522	105.507586
6305.6744	105.508822
6305.8268	105.510057
6305.9792	105.511293
6306.1316	105.512529
6306.284	105.513765
6306.4364	105.515001
6306.5888	105.516237
6306.7412	105.517472
6306.8936	105.518708
6307.046	105.519944
6307.1984	105.52118
6307.3508	105.522416
6307.5032	105.523652
6307.6556	105.524888
6307.808	105.526123
6307.9604	105.527359
6308.1128	105.528595
6308.2652	105.529831
6308.4176	105.531067
6308.57	105.532303
6308.7224	105.533538
6308.8748	105.534774
6309.0272	105.53601
6309.1796	105.537246
6309.332	105.538482
6309.4844	105.539718
6309.6368	105.540953
6309.7892	105.542189
6309.9416	105.543425
6310.094	105.544661
6310.2464	105.545897
6310.3988	105.547133
6310.5512	105.548368
6310.7036	105.549604
6310.856	105.55084
6311.0084	105.552076
6311.1608	105.553312
6311.3132	105.554548
6311.4656	105.555783
6311.618	105.557019
6311.7704	105.558255
6311.9228	105.559491
6312.0752	105.560727
6312.2276	105.561963
6312.38	105.563198
6312.5324	105.564434
6312.6848	105.56567
6312.8372	105.566906
6312.9896	105.568142
6313.142	105.569378
6313.2944	105.570613
6313.4468	105.571849
6313.5992	105.573085
6313.7516	105.574321
6313.904	105.575557
6314.0564	105.576793
6314.2088	105.578028
6314.3612	105.579264
6314.5136	105.5805
6314.666	105.581736
6314.8184	105.582972
6314.9708	105.584208
6315.1232	105.585443
6315.2756	105.586679
6315.428	105.587915
6315.5804	105.589151
6315.7328	105.590387
6315.8852	105.591623
6316.0376	105.592859
6316.19	105.594094
6316.3424	105.59533
6316.4948	105.596566
6316.6472	105.597802
6316.7996	105.599038
6316.952	105.600274
6317.1044	105.601509
6317.2568	105.602745
6317.4092	105.603981
6317.5616	105.605217
6317.714	105.606453
6317.8664	105.607689
6318.0188	105.608924
6318.1712	105.61016
6318.3236	105.611396
6318.476	105.612632
6318.6284	105.613868
6318.7808	105.615104
6318.9332	105.616339
6319.0856	105.617575
6319.238	105.618811
6319.3904	105.620047
6319.5428	105.621283
6319.6952	105.622519
6319.8476	105.623754
6320	105.62499
6320.1524	105.626226
6320.3048	105.627462
6320.4572	105.628698
6320.6096	105.629934
6320.762	105.631169
6320.9144	105.632405
6321.0668	105.633641
6321.2192	105.634877
6321.3716	105.636113
6321.524	105.637349
6321.6764	105.638584
6321.8288	105.63982
6321.9812	105.641056
6322.1336	105.642292
6322.286	105.643528
6322.4384	105.644764
6322.5908	105.645999
6322.7432	105.647235
6322.8956	105.648471
6323.048	105.649707
6323.2004	105.650943
6323.3528	105.652179
6323.5052	105.653414
6323.6576	105.65465
6323.81	105.655886
6323.9624	105.657122
6324.1148	105.658358
6324.2672	105.659594
6324.4196	105.66083
6324.572	105.662065
6324.7244	105.663301
6324.8768	105.664537
6325.0292	105.665773
6325.1816	105.667009
6325.334	105.668245
6325.4864	105.66948
6325.6388	105.670716
6325.7912	105.671952
6325.9436	105.673188
6326.096	105.674424
6326.2484	105.67566
6326.4008	105.676895
6326.5532	105.678131
6326.7056	105.679367
6326.858	105.680603
6327.0104	105.681839
6327.1628	105.683075
6327.3152	105.68431
6327.4676	105.685546
6327.62	105.686782
6327.7724	105.688018
6327.9248	105.689254
6328.0772	105.69049
6328.2296	105.691725
6328.382	105.692961
6328.5344	105.694197
6328.6868	105.695433
6328.8392	105.696669
6328.9916	105.697905
6329.144	105.69914
6329.2964	105.700376
6329.4488	105.701612
6329.6012	105.702848
6329.7536	105.704084
6329.906	105.70532
6330.0584	105.706555
6330.2108	105.707791
6330.3632	105.709027
6330.5156	105.710263
6330.668	105.711499
6330.8204	105.712735
6330.9728	105.71397
6331.1252	105.715206
6331.2776	105.716442
6331.43	105.717678
6331.5824	105.718914
6331.7348	105.72015
6331.8872	105.721385
6332.0396	105.722621
6332.192	105.723857
6332.3444	105.725093
6332.4968	105.726329
6332.6492	105.727565
6332.8016	105.7288
6332.954	105.730036
6333.1064	105.731272
6333.2588	105.732508
6333.4112	105.733744
6333.5636	105.73498
6333.716	105.736216
6333.8684	105.737451
6334.0208	105.738687
6334.1732	105.739923
6334.3256	105.741159
6334.478	105.742395
6334.6304	105.743631
6334.7828	105.744866
6334.9352	105.746102
6335.0876	105.747338
6335.24	105.748574
6335.3924	105.74981
6335.5448	105.751046
6335.6972	105.752281
6335.8496	105.753517
6336.002	105.754753
6336.1544	105.755989
6336.3068	105.757225
6336.4592	105.758461
6336.6116	105.759696
6336.764	105.760932
6336.9164	105.762168
6337.0688	105.763404
6337.2212	105.76464
6337.3736	105.765876
6337.526	105.767111
6337.6784	105.768347
6337.8308	105.769583
6337.9832	105.770819
6338.1356	105.772055
6338.288	105.773291
6338.4404	105.774526
6338.5928	105.775762
6338.7452	105.776998
6338.8976	105.778234
6339.05	105.77947
6339.2024	105.780706
6339.3548	105.781941
6339.5072	105.783177
6339.6596	105.784413
6339.812	105.785649
6339.9644	105.786885
6340.1168	105.788121
6340.2692	105.789356
6340.4216	105.790592
6340.574	105.791828
6340.7264	105.793064
6340.8788	105.7943
6341.0312	105.795536
6341.1836	105.796771
6341.336	105.798007
6341.4884	105.799243
6341.6408	105.800479
6341.7932	105.801715
6341.9456	105.802951
6342.098	105.804187
6342.2504	105.805422
6342.4028	105.806658
6342.5552	105.807894
6342.7076	105.80913
6342.86	105.810366
6343.0124	105.811602
6343.1648	105.812837
6343.3172	105.814073
6343.4696	105.815309
6343.622	105.816545
6343.7744	105.817781
6343.9268	105.819017
6344.0792	105.820252
6344.2316	105.821488
6344.384	105.822724
6344.5364	105.82396
6344.6888	105.825196
6344.8412	105.826432
6344.9936	105.827667
6345.146	105.828903
6345.2984	105.830139
6345.4508	105.831375
6345.6032	105.832611
6345.7556	105.833847
6345.908	105.835082
6346.0604	105.836318
6346.2128	105.837554
6346.3652	105.83879
6346.5176	105.840026
6346.67	105.841262
6346.8224	105.842497
6346.9748	105.843733
6347.1272	105.844969
6347.2796	105.846205
6347.432	105.847441
6347.5844	105.848677
6347.7368	105.849912
6347.8892	105.851148
6348.0416	105.852384
6348.194	105.85362
6348.3464	105.854856
6348.4988	105.856092
6348.6512	105.857327
6348.8036	105.858563
6348.956	105.859799
6349.1084	105.861035
6349.2608	105.862271
6349.4132	105.863507
6349.5656	105.864742
6349.718	105.865978
6349.8704	105.867214
6350.0228	105.86845
6350.1752	105.869686
6350.3276	105.870922
6350.48	105.872158
6350.6324	105.873393
6350.7848	105.874629
6350.9372	105.875865
6351.0896	105.877101
6351.242	105.878337
6351.3944	105.879573
6351.5468	105.880808
6351.6992	105.882044
6351.8516	105.88328
6352.004	105.884516
6352.1564	105.885752
6352.3088	105.886988
6352.4612	105.888223
6352.6136	105.889459
6352.766	105.890695
6352.9184	105.891931
6353.0708	105.893167
6353.2232	105.894403
6353.3756	105.895638
6353.528	105.896874
6353.6804	105.89811
6353.8328	105.899346
6353.9852	105.900582
6354.1376	105.901818
6354.29	105.903053
6354.4424	105.904289
6354.5948	105.905525
6354.7472	105.906761
6354.8996	105.907997
6355.052	105.909233
6355.2044	105.910468
6355.3568	105.911704
6355.5092	105.91294
6355.6616	105.914176
6355.814	105.915412
6355.9664	105.916648
6356.1188	105.917883
6356.2712	105.919119
6356.4236	105.920355
6356.576	105.921591
6356.7284	105.922827
6356.8808	105.924063
6357.0332	105.925298
6357.1856	105.926534
6357.338	105.92777
6357.4904	105.929006
6357.6428	105.930242
6357.7952	105.931478
6357.9476	105.932713
6358.1	105.933949
6358.2524	105.935185
6358.4048	105.936421
6358.5572	105.937657
6358.7096	105.938893
6358.862	105.940128
6359.0144	105.941364
6359.1668	105.9426
6359.3192	105.943836
6359.4716	105.945072
6359.624	105.946308
6359.7764	105.947544
6359.9288	105.948779
6360.0812	105.950015
6360.2336	105.951251
6360.386	105.952487
6360.5384	105.953723
6360.6908	105.954959
6360.8432	105.956194
6360.9956	105.95743
6361.148	105.958666
6361.3004	105.959902
6361.4528	105.961138
6361.6052	105.962374
6361.7576	105.963609
6361.91	105.964845
6362.0624	105.966081
6362.2148	105.967317
6362.3672	105.968553
6362.5196	105.969789
6362.672	105.971024
6362.8244	105.97226
6362.9768	105.973496
6363.1292	105.974732
6363.2816	105.975968
6363.434	105.977204
6363.5864	105.978439
6363.7388	105.979675
6363.8912	105.980911
6364.0436	105.982147
6364.196	105.983383
6364.3484	105.984619
6364.5008	105.985854
6364.6532	105.98709
6364.8056	105.988326
6364.958	105.989562
6365.1104	105.990798
6365.2628	105.992034
6365.4152	105.993269
6365.5676	105.994505
6365.72	105.995741
6365.8724	105.996977
6366.0248	105.998213
6366.1772	105.999449
6366.3296	106.000684
6366.482	106.00192
6366.6344	106.003156
6366.7868	106.004392
6366.9392	106.005628
6367.0916	106.006864
6367.244	106.008099
6367.3964	106.009335
6367.5488	106.010571
6367.7012	106.011807
6367.8536	106.013043
6368.006	106.014279
6368.1584	106.015515
6368.3108	106.01675
6368.4632	106.017986
6368.6156	106.019222
6368.768	106.020458
6368.9204	106.021694
6369.0728	106.02293
6369.2252	106.024165
6369.3776	106.025401
6369.53	106.026637
6369.6824	106.027873
6369.8348	106.029109
6369.9872	106.030345
6370.1396	106.03158
6370.292	106.032816
6370.4444	106.034052
6370.5968	106.035288
6370.7492	106.036524
6370.9016	106.03776
6371.054	106.038995
6371.2064	106.040231
6371.3588	106.041467
6371.5112	106.042703
6371.6636	106.043939
6371.816	106.045175
6371.9684	106.04641
6372.1208	106.047646
6372.2732	106.048882
6372.4256	106.050118
6372.578	106.051354
6372.7304	106.05259
6372.8828	106.053825
6373.0352	106.055061
6373.1876	106.056297
6373.34	106.057533
6373.4924	106.058769
6373.6448	106.060005
6373.7972	106.06124
6373.9496	106.062476
6374.102	106.063712
6374.2544	106.064948
6374.4068	106.066184
6374.5592	106.06742
6374.7116	106.068655
6374.864	106.069891
6375.0164	106.071127
6375.1688	106.072363
6375.3212	106.073599
6375.4736	106.074835
6375.626	106.07607
6375.7784	106.077306
6375.9308	106.078542
6376.0832	106.079778
6376.2356	106.081014
6376.388	106.08225
6376.5404	106.083486
6376.6928	106.084721
6376.8452	106.085957
6376.9976	106.087193
6377.15	106.088429
6377.3024	106.089665
6377.4548	106.090901
6377.6072	106.092136
6377.7596	106.093372
6377.912	106.094608
6378.0644	106.095844
6378.2168	106.09708
6378.3692	106.098316
6378.5216	106.099551
6378.674	106.100787
6378.8264	106.102023
6378.9788	106.103259
6379.1312	106.104495
6379.2836	106.105731
6379.436	106.106966
6379.5884	106.108202
6379.7408	106.109438
6379.8932	106.110674
6380.0456	106.11191
6380.198	106.113146
6380.3504	106.114381
6380.5028	106.115617
6380.6552	106.116853
6380.8076	106.118089
6380.96	106.119325
6381.1124	106.120561
6381.2648	106.121796
6381.4172	106.123032
6381.5696	106.124268
6381.722	106.125504
6381.8744	106.12674
6382.0268	106.127976
6382.1792	106.129211
6382.3316	106.130447
6382.484	106.131683
6382.6364	106.132919
6382.7888	106.134155
6382.9412	106.135391
6383.0936	106.136626
6383.246	106.137862
6383.3984	106.139098
6383.5508	106.140334
6383.7032	106.14157
6383.8556	106.142806
6384.008	106.144041
6384.1604	106.145277
6384.3128	106.146513
6384.4652	106.147749
6384.6176	106.148985
6384.77	106.150221
6384.9224	106.151456
6385.0748	106.152692
6385.2272	106.153928
6385.3796	106.155164
6385.532	106.1564
6385.6844	106.157636
6385.8368	106.158872
6385.9892	106.160107
6386.1416	106.161343
6386.294	106.162579
6386.4464	106.163815
6386.5988	106.165051
6386.7512	106.166287
6386.9036	106.167522
6387.056	106.168758
6387.2084	106.169994
6387.3608	106.17123
6387.5132	106.172466
6387.6656	106.173702
6387.818	106.174937
6387.9704	106.176173
6388.1228	106.177409
6388.2752	106.178645
6388.4276	106.179881
6388.58	106.181117
6388.7324	106.182352
6388.8848	106.183588
6389.0372	106.184824
6389.1896	106.18606
6389.342	106.187296
6389.4944	106.188532
6389.6468	106.189767
6389.7992	106.191003
6389.9516	106.192239
6390.104	106.193475
6390.2564	106.194711
6390.4088	106.195947
6390.5612	106.197182
6390.7136	106.198418
6390.866	106.199654
